Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,1,1,0,0,0,0,0,0,0,0
5,1,1,0,0,0,0,0,0,0,0
6,1,1,0,0,0,0,0,0,0,0
7,1,1,0,0,0,0,0,0,0,0
8,1,1,0,0,0,0,0,0,0,0
9,1,1,0,0,0,0,0,0,0,0
10,1,1,0,0,0,0,0,0,0,0
11,1,1,0,0,0,0,0,0,0,0
12,1,1,0,0,0,0,0,0,0,0
13,1,1,0,0,0,0,0,0,0,0
14,1,1,0,0,0,0,0,0,0,0
15,1,1,0,0,0,0,0,0,0,0
16,2,1,0,0,0,0,0,0,0,0
17,2,1,0,0,0,0,0,0,0,0
18,3,1,0,0,0,0,0,0,0,0
19,3,1,0,0,0,0,0,0,0,0
20,3,1,0,0,0,0,0,0,0,0
21,3,1,0,0,0,0,0,0,0,0
22,3,1,0,0,0,0,0,0,0,0
23,3,1,0,0,0,0,0,0,0,0
24,3,1,0,0,0,0,0,0,0,0
25,3,1,0,0,0,0,0,0,0,0
26,3,1,0,0,0,0,0,0,0,0
27,3,1,0,0,0,0,0,0,0,0
28,3,1,0,0,0,0,0,0,0,0
29,3,1,0,0,0,0,0,0,0,0
30,3,1,0,0,0,0,0,0,0,0
31,3,1,0,0,0,0,0,0,0,0
32,3,1,0,0,0,0,0,0,0,0
33,3,1,0,0,0,0,0,0,0,0
34,4,1,0,0,0,0,0,0,0,0
35,4,2,0,0,0,0,0,0,0,0
36,4,2,0,0,0,0,0,0,0,0
37,5,2,0,0,0,0,0,0,0,0
38,5,2,0,0,0,0,0,0,0,0
39,5,2,0,0,0,0,0,0,0,0
40,5,2,0,0,0,0,0,0,0,0
41,5,2,0,0,0,0,0,0,0,0
42,6,2,0,0,0,0,0,0,0,0
43,6,3,0,0,0,0,0,0,0,0
44,6,3,0,0,0,0,0,0,0,0
45,7,3,0,0,0,0,0,0,0,0
46,7,3,0,0,0,0,0,0,0,0
47,7,3,0,0,0,0,0,0,0,0
48,8,3,0,0,0,0,0,0,0,0
49,8,3,0,0,0,0,0,0,0,0
50,8,3,0,0,0,0,0,0,0,0
51,8,3,0,0,0,0,0,0,0,0
52,8,4,0,0,0,0,0,0,0,0
53,8,4,0,0,0,0,0,0,0,0
54,8,4,0,0,0,0,0,0,0,0
55,8,4,0,0,0,0,0,0,0,0
56,8,4,0,0,0,0,0,0,0,0
57,8,4,0,0,0,0,0,0,0,0
58,9,4,0,0,0,0,0,0,0,0
59,9,4,0,0,0,0,0,0,0,0
60,9,4,0,0,0,0,0,0,0,0
61,9,4,0,0,0,0,0,0,0,0
62,10,4,0,0,0,0,0,0,0,0
63,10,4,0,0,0,0,0,0,0,0
64,10,4,0,0,0,0,0,0,0,0
65,10,4,0,0,0,0,0,0,0,0
66,10,4,0,0,0,0,0,0,0,0
67,10,4,0,0,0,0,0,0,0,0
68,10,4,0,0,0,0,0,0,0,0
69,10,4,0,0,0,0,0,0,0,0
70,10,5,0,0,0,0,0,0,0,0
71,10,5,0,0,0,0,0,0,0,0
72,10,5,0,0,0,0,0,0,0,0
73,10,5,0,0,0,0,0,0,0,0
74,10,6,0,0,0,0,0,0,0,0
75,11,6,0,0,0,0,0,0,0,0
76,11,6,0,0,0,0,0,0,0,0
77,11,7,0,0,0,0,0,0,0,0
78,11,8,0,0,0,0,0,0,0,0
79,11,8,0,0,0,0,0,0,0,0
80,11,8,0,0,0,0,0,0,0,0
81,11,8,0,0,0,0,0,0,0,0
82,12,8,0,0,0,0,0,0,0,0
83,12,9,0,0,0,0,0,0,0,0
84,12,9,0,0,0,0,0,0,0,0
85,12,9,0,0,0,0,0,0,0,0
86,12,9,0,0,0,0,0,0,0,0
87,12,9,0,0,0,0,0,0,0,0
88,12,9,0,0,0,0,0,0,0,0
89,13,9,0,0,0,0,0,0,0,0
90,14,9,0,0,0,0,0,0,0,0
91,14,10,0,0,0,0,0,0,1,1
92,14,10,0,0,0,0,0,0,1,1
93,14,10,0,0,0,0,0,0,1,1
94,15,10,0,0,0,0,0,0,1,1
95,15,11,0,0,0,0,0,0,1,1
96,15,11,0,0,0,0,0,0,1,1
97,15,11,0,0,0,0,0,0,1,1
98,15,12,0,0,0,0,0,0,1,1
99,15,12,0,0,0,0,0,0,1,1
100,16,12,0,0,0,0,0,0,1,1
101,16,12,0,0,0,0,0,0,1,1
102,16,12,0,0,0,0,0,0,1,1
103,16,12,0,0,0,0,0,0,1,1
104,16,13,0,0,0,0,0,0,1,1
105,16,13,0,0,0,0,0,0,1,1
106,16,13,0,0,0,0,0,0,1,1
107,16,13,0,0,0,0,0,0,1,1
108,16,13,0,0,0,0,0,0,1,1
109,16,14,0,0,0,0,0,0,1,1
110,17,14,0,0,0,0,0,0,1,1
111,17,14,0,0,0,0,0,0,1,1
112,17,14,0,0,0,0,0,0,1,1
113,17,14,0,0,0,0,0,0,1,1
114,17,14,0,0,0,0,0,0,1,1
115,17,14,0,0,0,0,0,0,1,1
116,17,14,0,0,0,0,0,0,1,1
117,17,14,0,0,0,0,0,0,1,1
118,17,14,0,0,0,0,0,0,1,1
119,17,14,0,0,0,0,0,0,1,1
120,17,14,0,0,0,0,0,0,1,1
121,17,14,0,0,0,0,0,0,1,1
122,17,14,0,0,0,0,0,0,1,1
123,17,14,0,0,0,0,0,0,1,1
124,18,15,0,0,0,0,0,0,1,1
125,18,15,0,0,0,0,0,0,1,1
126,18,15,0,0,0,0,0,0,1,1
127,18,15,0,0,0,0,0,0,1,1
128,18,15,0,0,0,0,0,0,1,1
129,18,15,0,0,0,0,0,0,1,1
130,18,15,0,0,0,0,0,0,1,1
131,18,15,0,0,0,0,0,0,1,1
132,18,16,0,0,0,0,0,0,1,1
133,18,16,0,0,0,0,0,0,1,1
134,18,16,0,0,0,0,0,0,1,1
