Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,0,0,0,0
5,0,1,0,0,0,0,0,0,0,0
6,1,2,0,0,0,0,0,0,0,0
7,1,2,0,0,0,0,0,0,0,0
8,1,2,0,0,0,0,0,0,0,0
9,1,3,0,0,0,0,0,0,0,0
10,1,3,0,0,0,0,0,0,0,0
11,1,3,0,0,0,0,0,0,0,0
12,1,3,0,0,0,0,0,0,0,0
13,1,4,0,0,0,0,0,0,0,0
14,1,4,0,0,0,0,0,0,0,0
15,1,4,0,0,0,0,0,0,0,0
16,1,4,0,0,0,0,0,0,0,0
17,2,4,0,0,0,0,0,0,0,0
18,3,4,0,0,0,0,0,0,0,0
19,3,4,0,0,0,0,0,0,0,0
20,4,4,0,0,0,0,0,0,0,0
21,4,4,0,0,0,0,0,0,0,0
22,4,4,0,0,0,0,0,0,0,0
23,5,5,0,0,0,0,0,0,0,0
24,5,5,0,0,0,0,0,0,0,0
25,5,5,0,0,0,0,0,0,0,0
26,5,5,0,0,0,0,0,0,0,0
27,5,5,0,0,0,0,0,0,0,0
28,5,5,0,0,0,0,0,0,0,0
29,5,5,0,0,0,0,0,0,0,0
30,5,5,0,0,0,0,0,0,0,0
31,5,5,0,0,0,0,0,0,0,0
32,5,5,0,0,0,0,0,0,0,0
33,5,5,0,0,0,0,0,0,0,0
34,5,5,0,0,0,0,0,0,0,0
35,5,5,0,0,0,0,0,0,0,0
36,5,6,0,0,0,0,0,0,0,0
37,5,6,0,0,0,0,0,0,0,0
38,5,6,0,0,0,0,0,0,0,0
39,5,6,0,0,0,0,0,0,0,0
40,5,6,0,0,0,0,0,0,0,0
41,5,6,0,0,0,0,0,0,0,0
42,5,6,0,0,0,0,0,0,0,0
43,5,6,0,0,0,0,0,0,0,0
44,5,6,0,0,0,0,0,0,0,0
45,5,7,0,0,0,0,0,0,0,0
46,5,7,0,0,0,0,0,0,0,0
47,6,7,0,0,0,0,0,0,0,0
