Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,0,0,0,0
5,0,1,0,0,0,0,0,0,0,0
6,0,1,0,0,0,0,0,0,0,0
7,0,1,0,0,0,0,0,0,0,0
8,0,1,0,0,0,0,0,0,0,0
9,0,1,0,0,0,0,0,0,0,0
10,0,1,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,0
13,1,1,0,0,0,0,0,0,0,0
14,1,1,0,0,0,0,0,0,0,0
15,1,1,0,0,0,0,0,0,0,0
16,1,1,0,0,0,0,0,0,0,0
17,1,1,0,0,0,0,0,0,0,0
18,1,1,0,0,0,0,0,0,0,0
19,1,1,0,0,0,0,0,0,0,0
20,1,2,0,0,0,0,0,0,0,0
21,2,2,0,0,0,0,0,0,0,0
22,2,2,0,0,0,0,0,0,0,0
23,2,2,0,0,0,0,0,0,0,0
24,3,3,0,0,0,0,0,0,0,0
25,3,3,0,0,0,0,0,0,0,0
26,3,3,0,0,0,0,0,0,0,0
27,3,3,0,0,0,0,0,0,0,0
28,3,3,0,0,0,0,0,0,0,0
29,3,3,0,0,0,0,0,0,0,0
30,3,3,0,0,0,0,0,0,0,0
31,3,3,0,0,0,0,0,0,0,0
32,3,3,0,0,0,0,0,0,0,0
33,4,3,0,0,0,0,0,0,0,0
34,4,3,0,0,0,0,0,0,0,0
35,4,3,0,0,0,0,0,0,0,0
36,5,3,0,0,0,0,0,0,0,0
37,5,3,0,0,0,0,0,0,0,0
38,5,3,0,0,0,0,0,0,0,0
39,5,3,0,0,0,0,0,0,0,0
40,6,3,1,0,0,0,0,0,0,0
41,6,3,1,0,0,0,0,0,0,0
42,6,3,1,0,0,0,0,0,0,0
43,6,3,1,0,0,0,0,0,0,0
44,6,3,1,0,0,0,0,0,0,0
45,6,3,1,0,0,0,0,0,0,0
46,6,3,1,0,0,0,0,0,0,0
47,6,3,1,0,0,0,0,0,0,0
48,6,3,1,0,0,0,0,0,0,0
49,6,3,1,0,0,0,0,0,0,0
50,6,3,1,0,0,0,0,0,0,0
51,6,3,1,0,0,0,0,0,0,0
52,6,3,1,0,0,0,0,0,0,0
53,6,3,1,0,0,0,0,0,0,0
54,6,3,1,0,0,0,0,0,0,0
55,6,3,1,0,0,0,0,0,0,0
56,7,3,1,0,0,0,0,0,0,0
57,7,3,1,0,0,0,0,0,0,0
58,7,3,1,0,0,0,0,0,0,0
59,8,3,1,0,0,0,0,0,0,0
60,8,3,1,0,0,0,0,0,0,0
61,8,3,1,0,0,0,0,0,0,0
62,8,3,1,0,0,0,0,0,0,0
63,8,4,1,0,0,0,0,0,0,0
64,8,4,1,0,0,0,0,0,0,0
65,8,4,1,0,0,0,0,0,0,0
66,8,4,1,0,0,0,0,0,0,0
67,8,4,1,0,0,0,0,0,0,0
68,8,4,1,0,0,0,0,0,0,0
69,8,5,1,0,0,0,0,0,0,0
70,8,5,1,0,0,0,0,0,0,0
71,8,5,1,0,0,0,0,0,0,0
72,8,5,1,0,0,0,0,0,0,0
73,8,5,1,0,0,0,0,0,0,0
74,8,5,1,0,0,0,0,0,0,0
75,8,5,1,0,0,0,0,0,0,0
76,8,6,1,0,0,0,0,0,0,0
77,8,7,1,0,0,0,0,0,0,0
78,8,7,1,0,0,0,0,0,0,0
79,9,7,1,0,0,0,0,0,0,0
80,10,7,1,0,0,0,0,0,0,0
81,10,7,1,0,0,0,0,0,0,0
82,10,7,1,0,0,0,0,0,0,0
83,10,7,1,0,0,0,0,0,0,0
84,11,7,1,0,0,0,0,0,0,0
85,11,7,1,0,0,0,0,0,0,0
86,12,7,2,0,0,0,0,0,0,0
87,12,7,2,0,0,0,0,0,0,0
88,12,7,2,0,0,0,0,0,0,0
89,12,7,2,0,0,0,0,0,0,0
90,12,7,2,0,0,0,0,0,0,0
91,12,7,2,0,0,0,0,0,0,0
92,12,7,2,0,0,0,0,0,0,0
93,12,7,2,0,0,0,0,0,0,0
94,13,7,2,0,0,0,0,0,0,0
95,13,7,2,0,0,0,0,0,0,0
96,13,7,2,0,0,0,0,0,0,0
97,13,7,2,0,0,0,0,0,0,0
98,13,7,2,0,0,0,0,0,0,0
99,13,8,2,0,0,0,0,0,0,0
100,14,8,3,0,0,0,0,0,0,0
101,14,8,3,0,0,0,0,0,0,0
102,14,8,3,0,0,0,0,0,0,0
103,14,8,3,0,0,0,0,0,0,0
104,14,8,3,0,0,0,0,0,0,0
105,14,9,3,0,0,0,0,0,0,0
106,15,9,3,0,0,0,0,0,0,0
107,15,9,3,0,0,0,0,0,0,0
108,15,9,3,0,0,0,0,0,0,0
109,15,9,3,0,0,0,0,0,0,0
110,16,9,4,0,0,0,0,0,0,0
111,16,9,4,0,0,0,0,0,0,0
112,17,10,4,0,0,0,0,0,0,0
113,17,10,4,0,0,0,0,0,0,0
114,17,10,4,0,0,0,0,0,0,0
115,17,10,4,0,0,0,0,0,0,0
116,17,11,4,0,0,0,0,0,0,0
117,17,11,4,0,0,0,0,0,0,0
118,17,11,4,0,0,0,0,0,0,0
119,17,11,4,0,0,0,0,0,0,0
120,17,12,4,0,0,0,0,0,0,0
121,18,12,4,0,0,0,0,0,0,0
122,18,12,4,0,0,0,0,0,0,0
123,18,12,4,0,0,0,0,0,0,0
124,18,13,4,0,0,0,0,0,0,0
125,18,13,4,0,0,0,0,0,0,0
126,18,13,4,0,0,0,0,0,0,0
127,18,14,4,0,0,0,0,0,0,0
128,19,14,4,0,0,0,0,0,0,0
129,19,14,4,0,0,0,0,0,0,0
130,19,14,4,0,0,0,0,0,0,0
131,19,14,4,0,0,0,0,0,0,0
132,19,14,4,0,0,0,0,0,0,0
133,19,14,4,0,0,0,0,0,0,0
134,19,14,4,0,0,0,0,0,0,0
