Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
8,0,1,0,0,0,0,0,0,0,0
9,0,1,0,0,0,0,0,0,0,0
10,0,2,0,0,0,0,0,0,0,0
11,0,2,0,0,0,0,0,0,0,0
12,0,2,0,0,0,0,0,0,0,0
13,1,2,0,0,0,0,0,0,0,0
14,1,2,0,0,0,0,0,0,0,0
15,1,3,0,0,0,0,0,0,0,0
16,1,3,0,0,0,0,0,0,0,0
17,1,3,0,0,0,0,0,0,0,0
18,2,3,1,0,0,0,0,0,0,0
19,2,3,1,0,0,0,0,0,0,0
20,2,3,1,0,0,0,0,0,0,0
21,2,3,1,0,0,0,0,0,0,0
22,2,3,1,0,0,0,0,0,0,0
23,2,3,1,0,0,0,0,0,0,0
24,2,3,1,0,0,0,0,0,0,0
25,2,3,1,0,0,0,0,0,0,0
26,2,3,1,0,0,0,0,0,0,0
27,2,3,1,0,0,0,0,0,0,0
28,2,4,1,0,0,0,0,0,0,0
29,3,4,1,0,0,0,0,0,0,0
30,3,5,1,0,0,0,0,0,0,0
31,4,5,1,0,0,0,0,0,0,0
32,4,6,1,0,0,0,0,0,0,0
33,4,6,1,0,0,0,0,0,0,0
34,5,6,1,0,0,0,0,0,0,0
35,5,7,1,0,0,0,0,0,0,0
36,5,7,1,0,0,0,0,0,0,0
37,5,7,1,0,0,0,0,0,0,0
38,5,7,1,0,0,0,0,0,0,0
39,5,8,1,0,0,0,0,0,0,0
40,5,8,1,0,0,0,0,0,0,0
41,5,9,1,0,0,0,0,0,0,0
42,5,9,1,0,0,0,0,0,0,0
43,5,9,1,0,0,0,0,0,0,0
44,6,9,1,0,0,0,0,0,0,0
45,6,9,1,0,0,0,0,0,0,0
46,6,9,1,0,0,0,0,0,0,0
47,6,9,1,0,0,0,0,0,0,0
