Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,0,0,0,0,0,0
4,1,1,0,0,0,0,0,0,0,0
5,2,2,0,0,0,0,0,0,0,0
6,2,2,0,0,0,0,0,0,0,0
7,3,3,0,0,0,0,0,0,0,0
8,3,3,0,0,0,0,0,0,0,0
9,4,4,0,0,0,0,0,0,0,0
10,4,4,0,0,0,0,0,0,0,0
11,5,5,0,0,0,0,0,0,0,0
12,5,5,0,0,0,0,0,0,0,0
13,5,5,0,0,0,0,0,0,0,0
14,5,5,0,0,0,0,0,0,0,0
15,6,5,0,0,0,0,0,0,0,0
16,7,5,0,0,0,0,0,0,0,0
17,8,5,0,0,0,0,0,0,0,0
18,8,5,0,0,0,0,0,0,0,0
19,9,5,1,0,0,0,0,0,0,0
20,9,5,1,0,0,0,0,0,0,0
21,10,6,1,0,0,0,0,0,0,0
22,10,6,1,0,0,0,0,0,0,0
23,10,7,1,0,0,0,0,0,0,0
24,11,7,1,0,0,0,0,0,0,0
25,11,8,1,0,0,0,0,0,0,0
26,12,8,1,0,0,0,0,0,0,0
27,12,9,1,0,0,0,0,0,0,0
28,13,9,1,0,0,0,0,0,0,0
29,13,10,1,0,0,0,0,0,0,0
30,14,10,1,0,0,0,0,0,0,0
31,14,11,1,0,0,0,0,0,0,0
32,14,11,1,0,0,0,0,0,0,0
33,15,11,1,0,0,0,0,0,0,0
34,15,11,1,0,0,0,0,0,0,0
35,16,12,1,0,0,0,0,0,0,0
36,16,13,1,0,0,0,0,0,0,0
37,17,14,1,0,0,0,0,0,0,0
38,17,15,1,0,0,0,0,0,0,0
39,18,15,1,0,0,0,0,0,0,0
40,18,15,1,0,0,0,0,0,0,0
41,19,15,1,0,0,0,0,0,0,0
42,19,15,1,0,0,0,0,0,0,0
43,20,15,1,0,0,0,0,0,0,0
44,20,15,1,0,0,0,0,0,0,0
45,20,15,1,0,0,0,0,0,0,0
46,20,15,1,0,0,0,0,0,0,0
47,20,15,1,0,0,0,0,0,0,0
48,20,15,1,0,0,0,0,0,0,0
49,20,15,1,0,0,0,0,0,0,0
50,20,15,1,0,0,0,0,0,0,0
51,20,15,1,0,0,0,0,0,0,0
52,20,15,1,0,0,0,0,0,0,0
53,20,15,1,0,0,0,0,0,0,0
54,20,15,1,0,0,0,0,0,0,0
55,20,15,1,0,0,0,0,0,0,0
56,20,15,1,0,0,0,0,0,0,0
57,20,15,1,0,0,0,0,0,0,0
58,20,15,1,0,0,0,0,0,0,0
59,20,15,1,0,0,0,0,0,0,0
60,20,15,1,0,0,0,0,0,0,0
61,20,15,1,0,0,0,0,0,0,0
62,20,15,1,0,0,0,0,0,0,0
63,20,15,1,0,0,0,0,0,0,0
64,20,15,1,0,0,0,0,0,0,0
65,20,15,1,0,0,0,0,0,0,0
66,20,15,1,0,0,0,0,0,0,0
67,20,15,1,0,0,0,0,0,0,0
68,20,16,1,0,0,0,0,0,0,0
69,20,17,1,0,0,0,0,0,0,0
70,20,18,1,0,0,0,0,0,0,0
71,20,19,1,0,0,0,0,0,0,0
