Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,1
2,1,1,0,0,0,0,0,0,2,2
3,1,2,0,0,0,0,0,0,3,3
4,2,3,0,0,0,0,0,0,4,4
5,3,4,0,0,0,0,0,0,5,5
6,3,5,0,0,0,0,0,0,6,7
7,4,5,0,0,0,0,0,0,7,9
8,4,5,0,0,0,0,0,0,8,11
9,4,5,0,0,0,0,0,0,9,13
10,5,5,0,0,0,0,0,0,10,15
11,6,5,0,0,0,0,0,0,11,17
12,7,5,0,0,0,0,0,0,12,19
13,7,5,0,0,0,0,0,0,14,21
14,8,5,0,0,0,0,0,0,16,23
15,9,5,0,0,0,0,0,0,18,25
16,9,5,0,0,0,0,0,0,19,27
17,10,5,0,0,0,0,0,0,20,29
18,10,5,0,0,0,0,0,0,22,32
19,10,5,0,0,0,0,0,0,23,34
20,11,6,0,0,0,0,0,0,24,36
21,11,6,0,0,0,0,0,0,25,38
22,12,6,0,0,0,0,0,0,26,40
23,12,7,0,0,0,0,0,0,28,42
24,12,7,0,0,0,0,0,0,30,43
25,13,8,0,0,0,0,0,0,32,44
26,14,9,0,0,0,0,0,0,33,45
27,15,9,0,0,0,0,0,0,34,46
28,15,10,0,0,0,0,0,0,35,47
29,16,10,0,0,0,1,0,0,36,48
30,17,10,0,0,0,1,0,0,37,50
31,18,11,0,0,0,1,0,0,38,52
32,18,12,0,0,0,1,0,0,39,55
33,18,12,0,0,0,1,0,0,40,57
34,19,13,0,0,0,1,0,0,41,59
35,19,13,0,0,0,1,0,0,42,61
36,20,13,0,0,0,1,0,0,43,63
37,20,13,0,0,0,1,0,0,44,65
38,21,13,0,0,0,1,0,0,45,67
39,21,13,0,0,0,1,0,0,46,69
40,21,13,0,0,0,1,0,0,47,71
41,21,13,0,0,0,1,0,0,48,73
42,21,13,0,0,0,1,0,0,49,75
43,21,13,0,0,0,1,0,0,50,77
44,22,13,0,0,0,1,0,0,51,79
45,22,13,0,0,0,1,0,0,52,81
46,23,13,0,0,0,1,0,0,53,83
47,24,13,0,0,0,1,0,0,55,85
48,25,13,0,0,0,1,0,0,57,87
49,26,13,0,0,0,1,0,0,59,89
50,27,13,0,0,0,1,0,0,60,91
51,28,13,0,0,0,1,0,0,62,93
