Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,1
2,1,1,0,0,0,0,0,0,2,2
3,1,2,0,0,0,0,0,0,3,3
4,2,3,0,0,0,0,0,0,4,4
5,2,4,0,0,0,0,0,0,5,5
6,3,5,0,0,0,0,0,0,6,7
7,4,5,0,0,0,0,0,0,7,9
8,4,5,0,0,0,0,0,0,8,11
9,5,5,0,0,0,0,0,0,9,13
10,5,5,0,0,0,0,0,0,10,15
11,6,5,0,0,0,0,0,0,11,17
12,6,5,0,0,0,0,0,0,13,20
13,6,5,0,0,0,0,0,0,14,22
14,7,6,0,0,0,0,0,0,15,24
15,8,6,0,0,0,0,0,0,16,26
16,9,7,0,0,0,0,0,0,17,28
17,9,8,0,0,0,0,0,0,18,30
18,10,8,0,0,0,0,0,0,19,31
19,10,8,0,0,0,1,0,0,20,32
20,11,8,0,0,0,1,0,0,21,34
21,11,9,0,0,0,1,0,0,22,36
22,12,10,0,0,0,1,0,0,23,39
23,12,10,0,0,0,1,0,0,24,41
24,13,11,0,0,0,1,0,0,25,43
25,14,11,0,0,0,1,0,0,26,45
26,14,11,0,0,0,1,0,0,27,47
27,15,11,0,0,0,1,0,0,28,49
28,16,11,0,0,0,1,0,0,29,51
29,17,11,0,0,0,1,0,0,30,53
30,18,11,0,0,0,1,0,0,31,55
31,18,11,0,0,0,1,0,0,32,57
32,19,11,0,0,0,1,0,0,33,59
33,19,11,0,0,0,1,0,0,35,61
34,19,11,0,0,0,1,0,0,37,63
35,20,11,0,0,0,1,0,0,39,65
36,21,11,0,0,0,1,0,0,40,67
37,22,11,0,0,0,1,0,0,41,69
38,22,11,0,0,0,1,0,0,42,71
39,22,11,0,0,0,1,0,0,43,73
40,23,11,0,0,0,1,0,0,44,75
41,24,11,0,0,0,1,0,0,45,77
42,24,11,0,0,0,1,0,0,46,79
43,25,11,0,0,0,1,0,0,47,81
44,26,11,0,0,0,1,0,0,48,83
45,26,11,0,0,0,1,0,0,49,85
46,27,11,0,0,0,1,0,0,50,87
47,28,11,0,0,0,1,0,0,52,89
48,29,12,0,0,0,1,0,0,54,91
49,30,12,0,0,0,1,0,0,56,93
50,31,13,0,0,0,1,0,0,57,95
51,32,14,0,0,0,1,0,0,59,98
52,32,15,0,0,0,1,0,0,61,100
53,32,15,0,0,0,1,0,0,63,102
54,32,15,0,0,0,1,0,0,65,104
55,32,16,0,0,0,1,0,0,67,106
56,32,17,0,0,0,1,0,0,69,108
57,32,18,0,0,0,1,0,0,71,111
58,32,18,0,0,0,1,0,0,73,113
59,32,19,0,0,0,1,0,0,75,115
