Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,1
2,0,1,0,0,0,0,0,0,2,2
3,1,2,0,0,0,0,0,0,3,3
4,2,3,0,0,0,0,0,0,4,4
5,2,3,0,0,0,0,0,0,5,6
6,3,4,0,0,0,0,0,0,6,8
7,3,4,0,0,0,0,0,0,7,10
8,4,5,0,0,0,0,0,0,8,12
9,4,5,0,0,0,0,0,0,10,14
10,5,5,0,0,0,0,0,0,12,16
11,5,5,0,0,0,0,0,0,14,18
12,6,5,0,0,0,0,0,0,16,20
13,7,5,0,0,0,0,0,0,17,22
14,8,5,0,0,0,0,0,0,18,24
15,8,5,0,0,0,0,0,0,19,26
16,9,5,0,0,0,0,0,0,20,28
17,10,5,0,0,0,0,0,0,21,30
18,11,5,0,0,0,0,0,0,22,32
19,12,5,0,0,0,0,0,0,23,34
20,12,5,0,0,0,0,0,0,24,36
21,13,5,0,0,0,0,0,0,25,38
22,14,5,0,0,0,0,0,0,26,40
23,15,5,0,0,0,0,0,0,27,42
24,15,5,0,0,0,0,0,0,28,44
25,16,5,0,0,0,0,0,0,29,46
26,17,5,0,0,0,0,0,0,30,48
27,17,5,0,0,0,0,0,0,31,50
28,18,5,0,0,0,0,0,0,32,52
29,18,5,0,0,0,0,0,0,34,55
30,18,5,0,0,0,0,0,0,35,57
31,19,6,0,0,0,0,0,0,36,59
32,20,7,0,0,0,0,0,0,37,61
33,20,8,0,0,0,0,0,0,38,62
34,20,8,0,0,0,0,0,0,39,63
35,21,8,0,0,0,0,0,0,40,64
36,22,8,0,0,0,0,0,0,41,65
37,22,9,0,0,0,0,0,0,42,66
38,22,10,0,0,0,0,0,0,43,67
39,23,11,0,0,0,0,0,0,44,68
40,24,11,0,0,0,0,0,0,45,69
41,25,11,0,0,0,0,0,0,46,70
42,25,11,0,0,0,0,0,0,47,71
43,25,12,0,0,0,0,0,0,48,72
44,26,13,0,0,0,0,0,0,49,73
45,27,13,0,0,0,0,0,0,50,74
46,28,14,0,0,0,0,0,0,51,75
47,28,14,0,0,0,0,0,0,52,76
48,28,14,0,0,0,0,0,0,53,77
49,29,15,0,0,0,0,0,0,54,78
50,29,15,0,0,0,0,0,0,55,79
51,29,15,0,0,0,0,0,0,56,80
52,30,16,0,0,0,0,0,0,57,81
53,30,16,0,0,0,0,0,0,58,82
54,30,17,0,0,0,0,0,0,59,83
55,31,18,0,0,0,0,0,0,60,84
56,32,19,0,0,0,0,0,0,61,85
57,33,19,0,0,0,0,0,0,62,86
58,33,19,0,0,0,0,0,0,63,87
59,34,20,0,0,0,0,0,0,64,88
60,34,21,0,0,0,0,0,0,65,89
61,35,22,0,0,0,0,0,0,66,90
62,36,22,0,0,0,0,0,0,67,91
63,36,22,0,0,0,0,0,0,68,92
64,37,23,0,0,0,0,0,0,69,93
65,37,23,0,0,0,0,0,0,70,94
66,38,23,0,0,0,0,0,0,71,95
67,38,23,0,0,0,0,0,0,72,96
68,38,23,0,0,0,0,0,0,73,97
69,39,24,0,0,0,0,0,0,74,98
70,40,24,0,0,0,0,0,0,75,99
71,40,24,0,0,0,0,0,0,76,100
72,41,25,0,0,0,0,0,0,77,101
73,41,26,0,0,0,0,0,0,78,102
74,42,26,0,0,0,0,0,0,79,103
75,43,26,0,0,0,1,0,0,80,104
76,43,26,0,0,0,1,0,0,81,106
77,44,27,0,0,0,1,0,0,82,108
78,44,28,0,0,0,1,0,0,83,111
79,45,28,0,0,0,1,0,0,84,113
80,46,29,0,0,0,1,0,0,85,115
81,46,29,0,0,0,1,0,0,86,117
82,47,29,0,0,0,1,0,0,87,119
83,48,29,0,0,0,1,0,0,88,121
84,48,29,0,0,0,1,0,0,89,123
85,49,29,0,0,0,1,0,0,90,125
86,50,29,0,0,0,1,0,0,92,127
87,51,29,0,0,0,1,0,0,94,129
88,52,29,0,0,0,1,0,0,96,131
89,53,29,0,0,0,1,0,0,97,133
90,54,29,0,0,0,1,0,0,99,135
