Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,0,0,0,0
5,1,1,0,0,0,0,0,0,0,0
6,1,1,0,0,0,0,0,0,0,0
7,1,1,0,0,0,0,0,0,0,0
8,1,1,0,0,0,0,0,0,0,0
9,1,1,0,0,0,0,0,0,0,0
10,1,1,0,0,0,0,0,0,0,0
11,1,2,0,0,0,0,0,0,0,0
12,2,2,0,0,0,0,0,0,0,0
13,2,2,0,0,0,0,0,0,0,0
14,2,2,0,0,0,0,0,0,0,0
15,2,2,0,0,0,0,0,0,0,0
16,2,2,0,0,0,0,0,0,0,0
17,2,2,0,0,0,0,0,0,0,0
18,2,2,0,0,0,0,0,0,0,0
19,3,2,0,0,0,0,0,0,0,0
20,3,2,0,0,0,0,0,0,0,0
21,3,3,0,0,0,0,0,0,0,0
22,3,4,0,0,0,0,0,0,0,0
23,3,4,0,0,0,0,0,0,0,0
24,4,4,0,0,0,0,0,0,0,0
25,4,4,0,0,0,0,0,0,0,0
26,4,4,0,0,0,0,0,0,0,0
27,4,5,0,0,0,0,0,0,0,0
28,4,5,0,0,0,0,0,0,0,0
29,4,6,0,0,0,0,0,0,0,0
30,4,6,0,0,0,0,0,0,0,0
31,4,6,0,0,0,0,0,0,0,0
32,4,7,0,0,0,0,0,0,0,0
33,4,7,0,0,0,0,0,0,0,0
34,4,7,0,0,0,0,0,0,0,0
35,4,7,0,0,0,0,0,0,0,0
36,4,7,0,0,0,0,0,0,0,0
37,4,7,0,0,0,0,0,0,0,0
38,4,7,0,0,0,0,0,0,0,0
39,4,7,0,0,0,0,0,0,0,0
40,4,7,0,0,0,0,0,0,0,0
41,4,7,0,0,0,0,0,0,0,0
42,4,7,0,0,0,0,0,0,0,0
43,4,8,0,0,0,0,0,0,0,0
44,4,8,0,0,0,0,0,0,0,0
45,4,8,0,0,0,0,0,0,0,0
46,4,8,0,0,0,0,0,0,0,0
47,4,8,0,0,0,0,0,0,0,0
