Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,1
2,1,1,0,0,0,0,0,0,2,2
3,1,1,0,0,0,0,0,0,3,3
4,2,2,0,0,0,0,0,0,4,4
5,2,3,0,0,0,0,0,0,5,5
6,3,4,0,0,0,0,0,0,6,6
7,4,5,0,0,0,0,0,0,7,7
8,5,5,0,0,0,0,0,0,8,9
9,6,6,0,0,0,0,0,0,10,11
10,6,6,0,0,0,0,0,0,12,13
11,6,6,0,0,0,0,0,0,14,15
12,6,6,0,0,0,0,0,0,16,17
13,6,6,0,0,0,0,0,0,18,19
14,6,6,0,0,0,0,0,0,20,21
15,6,6,0,0,0,0,0,0,22,23
16,6,6,0,0,0,0,0,0,24,25
17,6,6,0,0,0,0,0,0,26,27
18,6,6,0,0,0,0,0,0,28,29
19,6,6,0,0,0,0,0,0,30,31
20,6,6,0,0,0,0,0,0,32,33
21,6,6,0,0,0,0,0,0,34,35
22,6,6,0,0,0,0,0,0,36,37
23,6,6,0,0,0,0,0,0,38,39
24,6,6,0,0,0,0,0,0,40,41
25,6,6,0,0,0,0,0,0,42,43
26,6,6,0,0,0,0,0,0,44,45
27,6,6,0,0,0,0,0,0,46,47
28,6,6,0,0,0,0,0,0,48,49
29,6,6,0,0,0,0,0,0,50,51
30,6,6,0,0,0,0,0,0,52,53
31,6,7,0,0,0,0,0,0,54,55
32,6,7,0,0,0,0,0,0,56,58
33,6,7,0,0,0,0,0,0,58,61
34,7,7,0,0,0,0,0,0,60,64
35,7,7,0,0,0,0,0,0,62,67
36,8,8,0,0,0,0,0,0,64,70
37,8,8,0,0,0,0,0,0,66,72
38,9,8,0,0,0,0,0,0,68,74
39,10,9,0,0,0,0,0,0,69,76
40,11,10,0,0,0,0,0,0,70,79
41,12,10,0,0,0,0,0,0,71,81
42,12,11,0,0,0,0,0,0,72,83
43,13,11,0,0,0,0,0,0,73,85
44,14,11,0,0,0,0,0,0,74,87
45,15,11,0,0,0,0,0,0,75,89
46,16,11,0,0,0,0,0,0,76,91
47,16,11,0,0,0,0,0,0,77,93
48,17,11,0,0,0,0,0,0,78,95
49,18,11,0,0,0,0,0,0,79,97
50,19,11,0,0,0,0,0,0,80,99
51,20,11,0,0,0,0,0,0,81,101
52,20,11,0,0,0,0,0,0,83,103
53,21,11,0,0,0,0,0,0,85,105
54,21,11,0,0,0,0,0,0,87,107
55,22,11,0,0,0,0,0,0,89,109
