Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,1
2,1,1,0,0,0,0,0,0,2,2
3,1,1,0,0,0,0,0,0,3,3
4,2,2,0,0,0,0,0,0,4,4
5,2,3,0,0,0,0,0,0,5,5
6,3,4,0,0,0,0,0,0,6,6
7,4,5,0,0,0,0,0,0,7,7
8,5,5,0,0,0,0,0,0,8,9
9,6,6,0,0,0,0,0,0,10,11
10,6,6,0,0,0,0,0,0,12,13
11,6,7,0,0,0,0,0,0,14,15
