Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,0,2,0,0,0,0,0,0,0,0
5,0,2,0,0,0,0,0,0,0,0
6,0,2,0,0,0,0,0,0,0,0
7,0,2,0,0,0,0,0,0,0,0
8,0,2,0,0,0,0,0,0,0,0
9,0,2,0,0,0,0,0,0,0,0
10,0,2,0,0,0,0,0,0,0,0
11,0,2,0,0,0,0,0,0,0,0
12,0,2,0,0,0,0,0,0,0,0
13,0,2,0,0,0,0,0,0,0,0
14,0,2,0,0,0,0,0,0,0,0
15,0,2,0,0,0,0,0,0,0,0
16,0,2,0,0,0,0,0,0,0,0
17,0,3,0,0,0,0,0,0,0,0
18,0,3,0,0,0,0,0,0,0,0
19,0,3,0,0,0,0,0,0,0,0
20,0,3,0,0,0,0,0,0,0,0
21,0,3,0,0,0,0,0,0,0,0
22,0,3,0,0,0,0,0,0,0,0
23,0,3,0,0,0,0,0,0,0,0
24,0,3,0,0,0,0,0,0,0,0
25,1,3,0,0,0,0,0,0,0,0
26,1,3,0,0,0,0,0,0,0,0
27,1,3,0,0,0,0,0,0,0,0
28,1,3,0,0,0,0,0,0,0,0
29,1,4,0,0,0,0,0,0,0,0
30,1,4,0,0,0,0,0,0,0,0
31,1,4,0,0,0,0,0,0,0,0
32,2,4,0,0,0,0,0,0,0,0
33,2,5,0,0,0,0,0,0,0,0
34,3,5,0,0,0,0,0,0,0,0
35,3,5,0,0,0,0,0,0,0,0
36,3,5,0,0,0,0,0,0,0,0
37,3,5,0,0,0,0,0,0,0,0
38,3,5,0,0,0,0,0,0,0,0
39,3,5,0,0,0,0,0,0,0,0
40,3,5,0,0,0,0,0,0,0,0
41,3,5,0,0,0,0,0,0,0,0
42,4,6,0,0,0,0,0,0,0,0
43,4,6,0,0,0,0,0,0,0,0
44,4,6,0,0,0,0,0,0,0,0
45,5,6,0,0,0,0,0,0,0,0
46,5,6,0,0,0,0,0,0,0,0
47,5,7,0,0,0,0,0,0,0,0
48,5,7,0,0,0,0,0,0,0,0
49,5,7,0,0,0,0,0,0,0,0
50,6,8,0,0,0,0,0,0,0,0
51,6,8,0,0,0,0,0,0,0,0
52,6,8,0,0,0,0,0,0,0,0
53,6,8,0,0,0,0,0,0,0,0
54,6,9,0,0,0,0,0,0,0,0
55,6,9,0,0,0,0,0,0,0,0
56,6,9,0,0,0,0,0,0,0,0
57,6,10,0,0,0,0,0,0,0,0
58,6,10,0,0,0,0,0,0,0,0
59,6,10,0,0,0,0,0,0,0,0
60,6,11,0,0,0,0,0,0,0,0
61,6,11,0,0,0,0,0,0,0,0
62,6,11,0,0,0,0,0,0,0,0
63,6,11,0,0,0,0,0,0,0,0
64,7,11,0,0,0,0,0,0,0,0
65,7,11,0,0,0,0,0,0,0,0
66,7,11,0,0,0,0,0,0,0,0
67,7,11,0,0,0,0,0,0,0,0
68,7,11,0,0,0,0,0,0,0,0
69,7,12,0,0,0,0,0,0,0,0
70,7,12,0,0,0,0,0,0,0,0
71,7,12,0,0,0,0,0,0,0,0
72,7,13,0,0,0,0,0,0,0,0
73,8,13,0,0,0,0,0,0,0,0
74,8,13,0,0,0,0,0,0,0,0
75,9,13,0,0,0,0,0,0,0,0
76,10,13,0,0,0,0,0,0,0,0
77,10,13,0,0,0,0,0,0,0,0
78,10,13,0,0,0,0,0,0,0,0
79,10,13,0,0,0,0,0,0,0,0
80,10,13,0,0,0,0,0,0,0,0
81,10,13,0,0,0,0,0,0,0,0
82,10,13,0,0,0,0,0,0,0,0
83,10,13,0,0,0,0,0,0,0,0
84,10,13,0,0,0,0,0,0,0,0
85,10,13,0,0,0,0,0,0,0,0
86,10,13,0,0,0,0,0,0,0,0
87,10,13,0,0,0,0,0,0,0,0
88,10,13,0,0,0,0,0,0,0,0
89,10,13,0,0,0,0,0,0,0,0
90,10,13,0,0,0,0,0,0,0,0
91,10,13,0,0,0,0,0,0,0,0
92,10,13,0,0,0,0,0,0,0,0
93,10,13,0,0,0,0,0,0,0,0
94,10,13,0,0,0,0,0,0,0,0
95,11,13,0,0,0,0,0,0,0,0
96,11,13,0,0,0,0,0,0,0,0
97,11,13,0,0,0,0,0,0,0,0
98,12,13,0,0,0,0,0,0,0,0
99,12,13,0,0,0,0,0,0,0,0
100,12,13,0,0,0,0,0,0,0,0
101,12,13,0,0,0,0,0,0,0,0
102,12,13,0,0,0,0,0,0,0,0
103,13,13,0,0,0,0,0,0,0,0
104,14,13,0,0,0,0,0,0,0,0
105,14,13,0,0,0,0,0,0,0,0
106,14,13,0,0,0,0,0,0,0,0
107,14,13,0,0,0,0,0,0,0,0
108,14,13,0,0,0,0,0,0,0,0
109,14,13,0,0,0,0,0,0,0,0
110,14,13,0,0,0,0,0,0,0,0
111,14,13,0,0,0,0,0,0,0,0
112,14,13,0,0,0,0,0,0,0,0
113,14,13,0,0,0,0,0,0,0,0
114,14,13,0,0,0,0,0,0,0,0
115,14,13,0,0,0,0,0,0,0,0
116,14,13,0,0,0,0,0,0,0,0
117,14,13,0,0,0,0,0,0,0,0
118,14,13,0,0,0,0,0,0,0,0
119,14,13,0,0,0,0,0,0,0,0
120,14,13,0,0,0,0,0,0,0,0
121,14,13,0,0,0,0,0,0,0,0
122,14,13,0,0,0,0,0,0,0,0
123,14,13,0,0,0,0,0,0,0,0
124,14,13,0,0,0,0,0,0,0,0
125,14,13,0,0,0,0,0,0,0,0
126,15,13,0,0,0,0,0,0,0,0
127,15,13,0,0,0,0,0,0,0,0
128,15,13,0,0,0,0,0,0,0,0
129,15,13,0,0,0,0,0,0,0,0
130,16,13,0,0,0,0,0,0,0,0
131,16,13,0,0,0,0,0,0,0,0
132,16,13,0,0,0,0,0,0,0,0
133,16,13,0,0,0,0,0,0,0,0
134,16,13,0,0,0,0,0,0,0,0
