Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,1,1,0,0,0,0,0,0,0,0
5,1,2,0,0,0,0,0,0,0,0
6,2,2,0,0,0,0,0,0,0,0
7,2,3,0,0,0,0,0,0,0,0
8,2,3,0,0,0,0,0,0,0,0
9,3,4,0,0,0,0,0,0,0,0
10,3,4,0,0,0,0,0,0,0,0
11,4,5,0,0,0,0,0,0,0,0
12,4,5,0,0,0,0,0,0,0,0
13,5,5,0,0,0,0,0,0,0,0
14,5,5,0,0,0,0,0,0,0,0
15,5,5,0,0,0,0,0,0,0,0
16,6,5,0,0,0,0,0,0,0,0
17,6,5,0,0,0,0,0,0,0,0
18,7,5,0,0,0,0,0,0,0,0
19,7,5,0,0,0,0,0,0,0,0
20,7,5,0,0,0,0,0,0,0,0
21,8,5,0,0,0,0,0,0,0,0
22,8,5,0,0,0,0,0,0,0,0
23,8,5,0,0,0,0,0,0,0,0
24,8,5,0,0,0,0,0,0,0,0
25,9,5,0,0,0,0,0,0,0,0
26,9,5,0,0,0,0,0,0,0,0
27,10,5,0,0,0,0,0,0,0,0
28,10,5,0,0,0,0,0,0,0,0
29,10,5,0,0,0,0,0,0,0,0
30,10,5,0,0,0,0,0,0,0,0
31,11,5,0,0,0,0,0,0,0,0
32,11,5,0,0,0,0,0,0,0,0
33,11,5,0,0,1,0,0,0,0,0
34,11,5,0,0,1,0,0,0,0,0
35,11,5,0,0,1,0,0,0,0,0
36,12,5,0,0,1,0,0,0,0,0
37,13,5,0,0,1,0,0,0,0,0
38,13,5,0,0,1,0,0,0,0,0
39,13,5,0,0,1,0,0,0,0,0
40,14,5,0,0,1,0,0,0,0,0
41,14,5,0,0,1,0,0,0,0,0
42,15,5,0,0,1,0,0,0,0,0
43,15,6,0,0,1,0,0,0,0,0
44,16,6,0,0,1,0,0,0,0,0
45,16,7,0,0,1,0,0,0,0,0
46,16,7,0,0,1,0,0,0,0,0
47,16,7,0,0,1,0,0,0,0,0
