Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,1,1,0,0,0,0,0,0,0,0
5,1,2,0,0,0,0,0,0,0,0
6,2,2,0,0,0,0,0,0,0,0
7,2,3,0,0,0,0,0,0,0,0
8,3,3,0,0,0,0,0,0,0,0
9,3,4,0,0,0,0,0,0,0,0
10,4,4,0,0,0,0,0,0,0,0
11,4,5,0,0,0,0,0,0,0,0
12,4,5,0,0,0,0,0,0,0,0
13,4,5,0,0,0,0,0,0,0,0
14,5,5,0,0,0,0,0,0,0,0
15,5,5,0,0,0,0,0,0,0,0
16,6,5,0,0,0,0,0,0,0,0
17,6,5,0,0,0,0,0,0,0,0
18,6,5,0,0,0,0,0,0,0,0
19,6,5,0,0,0,0,0,0,0,0
20,7,5,0,0,0,0,0,0,0,0
21,7,5,0,0,0,0,0,0,0,0
22,7,5,0,0,1,0,0,0,0,0
23,7,5,0,0,1,0,0,0,0,0
24,7,5,0,0,1,0,0,0,0,0
25,8,5,0,0,1,0,0,0,0,0
26,8,5,0,0,1,0,0,0,0,0
27,9,5,0,0,1,0,0,0,0,0
28,9,5,0,0,1,0,0,0,0,0
29,9,5,0,0,1,0,0,0,0,0
30,10,5,0,0,1,0,0,0,0,0
31,10,5,0,0,1,0,0,0,0,0
32,11,5,0,0,1,0,0,0,0,0
33,11,5,0,0,1,0,0,0,0,0
34,12,5,0,0,1,0,0,0,0,0
35,12,5,0,0,1,0,0,0,0,0
36,12,5,0,0,1,0,0,0,0,0
37,13,5,0,0,1,0,0,0,0,0
38,14,5,0,0,1,0,0,0,0,0
39,14,5,0,0,1,0,0,0,0,0
40,15,5,0,0,1,0,0,0,0,0
41,15,6,0,0,1,0,0,0,0,0
42,16,6,0,0,1,0,0,0,0,0
43,16,7,0,0,1,0,0,0,0,0
44,16,7,0,0,1,0,0,0,0,0
45,17,7,0,0,1,0,0,0,0,0
46,18,7,0,0,1,0,0,0,0,0
47,18,8,0,0,1,0,0,0,0,0
