Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,1,1,0,0,0,0,0,0,0,0
5,1,2,0,0,0,0,0,0,0,0
6,1,2,0,0,0,0,0,0,0,0
7,2,3,0,0,0,0,0,0,0,0
8,2,3,0,0,0,0,0,0,0,0
9,2,4,0,0,0,0,0,0,0,0
10,3,4,0,0,0,0,0,0,0,0
11,3,5,0,0,0,0,0,0,0,0
12,3,5,0,0,0,0,0,0,0,0
13,3,5,0,0,0,0,0,0,0,0
14,4,6,0,0,0,0,0,0,0,0
15,4,6,0,0,0,0,0,0,0,0
16,5,7,0,0,0,0,0,0,0,0
17,5,7,0,0,0,0,0,0,0,0
18,6,7,0,0,0,0,0,0,0,0
19,6,7,0,0,0,0,0,0,0,0
20,6,7,0,0,0,0,0,0,0,0
21,7,7,0,0,0,0,0,0,0,0
22,7,7,0,0,0,0,0,0,0,0
23,8,7,0,0,0,0,0,0,0,0
