Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,1
2,0,1,0,0,0,0,0,0,2,2
3,1,2,0,0,0,0,0,0,3,3
4,2,3,0,0,0,0,0,0,4,4
5,2,4,0,0,0,0,0,0,5,5
6,3,4,0,0,0,0,0,0,6,6
7,4,5,0,0,0,0,0,0,7,7
8,5,5,0,0,0,0,0,0,8,8
9,5,6,0,0,0,0,0,0,9,9
10,6,6,0,0,0,0,0,0,10,10
11,7,7,0,0,0,0,0,0,11,11
12,8,7,0,0,0,0,0,0,12,13
13,8,8,0,0,0,0,0,0,14,14
14,9,9,0,0,0,0,0,0,15,15
15,9,9,0,0,0,0,0,0,16,16
16,9,10,0,0,1,0,0,0,17,17
17,9,10,0,0,1,0,0,0,20,19
18,10,10,0,0,1,0,0,0,22,20
19,10,11,0,0,1,0,0,0,24,21
20,11,11,0,0,1,0,0,0,26,22
21,11,12,0,0,1,0,0,0,27,23
22,12,13,0,0,1,0,0,0,28,25
23,13,13,0,0,1,0,0,0,29,27
24,14,13,0,0,1,1,0,0,30,29
25,14,13,0,0,1,1,0,0,32,33
26,14,14,0,0,1,1,0,0,33,36
27,15,15,0,0,1,1,0,0,34,39
28,16,16,0,0,1,1,0,0,35,40
29,16,17,0,0,1,1,0,0,36,41
30,17,18,0,0,1,1,0,0,37,42
31,17,19,0,0,1,1,0,0,38,43
32,18,19,0,0,1,1,0,0,39,46
33,19,20,0,0,1,1,0,0,42,49
34,20,20,0,0,1,1,0,0,45,52
35,21,21,0,0,1,1,0,0,48,55
36,22,21,0,0,1,1,0,0,49,58
37,23,21,0,0,1,1,0,0,50,61
38,24,21,0,0,1,1,0,0,51,64
39,25,21,0,0,1,1,0,0,52,67
40,25,21,0,0,1,1,0,0,55,70
41,26,21,0,0,1,1,0,0,58,73
42,26,21,0,0,1,1,0,0,61,76
43,27,21,0,0,1,1,0,0,64,79
44,27,21,0,0,1,1,0,0,67,82
45,27,21,0,0,1,1,0,0,70,85
46,27,21,0,0,1,1,0,0,73,88
47,27,21,0,0,1,1,0,0,76,91
48,27,21,0,0,1,1,0,0,79,94
49,27,21,0,0,1,1,0,0,82,97
50,27,21,0,0,1,1,0,0,85,100
51,27,21,0,0,1,1,0,0,88,103
52,27,21,0,0,1,1,0,0,91,106
53,27,21,0,0,1,1,0,0,94,109
54,27,21,0,0,1,1,0,0,97,112
55,27,21,0,0,1,1,0,0,100,115
56,27,21,0,0,1,1,0,0,103,118
57,27,21,0,0,1,1,0,0,106,121
58,27,21,0,0,1,1,0,0,109,124
59,27,22,0,0,1,1,0,0,112,127
