Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,1,1,0,0,0,0,0,0,0,0
5,1,1,0,0,0,0,0,0,0,0
6,2,1,0,0,0,0,0,0,0,0
7,2,1,0,0,0,0,0,0,0,0
8,2,2,0,0,0,0,0,0,0,0
9,3,2,0,0,0,0,0,0,0,0
10,4,2,0,0,0,0,0,0,0,0
11,5,3,0,0,0,0,0,0,0,0
12,5,3,0,0,0,0,0,0,1,1
13,5,3,0,0,0,0,0,0,1,1
14,5,3,0,0,0,0,0,0,1,1
15,5,3,0,0,0,0,0,0,1,1
16,5,3,0,0,0,0,0,0,1,1
17,5,3,0,0,0,0,0,0,1,1
18,5,3,0,0,0,0,0,0,1,1
19,5,4,0,0,0,0,0,0,1,1
20,5,4,0,0,0,0,0,0,1,1
21,6,4,0,0,0,0,0,0,1,1
22,7,4,0,0,0,0,0,0,1,1
23,7,5,0,0,0,0,0,0,1,1
24,8,5,0,0,0,0,0,0,1,1
25,8,5,0,0,0,0,0,0,1,1
26,8,6,0,0,0,0,0,0,1,1
27,8,6,0,0,0,0,0,0,1,1
28,9,6,0,0,0,0,0,0,1,1
29,9,6,0,0,0,0,0,0,1,1
30,9,6,0,0,0,0,0,0,1,1
31,9,6,0,0,0,0,0,0,1,1
32,9,6,0,0,0,0,0,0,1,1
33,9,6,0,0,0,0,0,0,1,1
34,10,6,0,0,0,0,0,0,1,1
35,11,7,0,0,0,0,0,0,1,1
36,12,7,0,0,0,0,0,0,1,1
37,12,7,0,0,0,0,0,0,1,1
38,13,7,0,0,0,0,0,0,1,1
39,13,7,0,0,0,0,0,0,1,1
40,13,7,0,0,0,0,0,0,1,1
41,13,7,0,0,0,0,0,0,1,1
42,13,7,0,0,0,0,0,0,1,1
43,14,7,0,0,0,0,0,0,1,1
44,14,7,0,0,0,0,0,0,1,1
45,15,7,0,0,0,0,0,0,1,1
46,15,7,0,0,0,0,0,0,1,1
47,15,8,0,0,0,0,0,0,1,1
