Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,0,0,0,0
5,0,1,0,0,0,0,0,0,0,0
6,1,1,0,0,0,0,0,0,0,0
7,1,1,0,0,0,0,0,0,0,0
8,1,1,0,0,0,0,0,0,0,0
9,1,1,0,0,0,0,0,0,0,0
10,1,1,0,0,0,0,0,0,0,0
11,1,2,0,0,0,0,0,0,0,0
12,1,3,0,0,0,0,0,0,0,0
13,1,3,0,0,0,0,0,0,0,0
14,1,3,0,0,0,0,0,0,0,0
15,1,3,0,0,0,0,0,0,0,0
16,1,3,0,0,0,0,0,0,0,0
17,2,3,0,0,0,0,0,0,0,0
18,3,3,0,0,0,0,0,0,0,0
19,3,3,0,0,0,0,0,0,0,0
20,3,3,0,0,0,0,0,0,0,0
21,4,3,0,0,0,0,0,0,0,0
22,4,4,0,0,0,0,0,0,0,0
23,5,4,0,0,0,0,0,0,0,0
24,5,4,0,0,0,0,0,0,0,0
25,5,4,0,0,0,0,0,0,0,0
26,6,4,0,0,0,0,0,0,0,0
27,6,4,0,0,0,0,0,0,0,0
28,6,4,0,0,0,0,0,0,0,0
29,7,4,0,0,0,0,0,0,0,0
30,7,4,0,0,0,0,0,0,0,0
31,7,4,0,0,0,0,0,0,0,0
32,7,5,0,0,0,0,0,0,0,0
33,7,5,0,0,0,0,0,0,0,0
34,7,6,0,0,0,0,0,0,0,0
35,7,6,0,0,0,0,0,0,0,0
36,7,6,0,0,0,0,0,0,0,0
37,7,6,0,0,0,0,0,0,0,0
38,8,6,0,0,0,0,0,0,0,0
39,8,6,0,0,0,0,0,0,0,0
40,8,7,0,0,0,0,0,0,0,0
41,8,7,0,0,0,0,0,0,0,0
42,8,8,0,0,0,0,0,0,0,0
43,8,8,0,0,0,0,0,0,0,0
44,8,8,0,0,0,0,0,0,0,0
45,8,8,0,0,0,0,0,0,0,0
46,8,8,0,0,0,0,0,0,0,0
47,9,8,0,0,0,0,0,0,0,0
