Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,0,0,0,0
5,0,1,0,0,0,0,0,0,0,0
6,0,1,0,0,0,0,0,0,0,0
7,0,2,0,0,0,0,0,0,0,0
8,1,2,0,0,0,0,0,0,0,0
9,1,2,0,0,0,0,0,0,0,0
10,1,2,0,0,0,0,0,0,0,0
11,1,3,0,0,0,0,0,0,0,0
12,1,3,0,0,0,0,0,0,0,0
13,2,3,0,0,0,0,0,0,0,0
14,2,3,0,0,0,0,0,0,0,0
15,2,3,0,0,0,0,0,0,0,0
16,3,3,0,0,0,0,0,0,0,0
17,3,3,0,0,0,0,0,0,0,0
18,3,3,0,0,0,0,0,0,0,0
19,3,3,0,0,0,0,0,0,0,0
20,3,3,0,0,0,0,0,0,0,0
21,4,3,0,0,0,0,0,0,0,0
22,4,3,0,0,0,0,0,0,0,0
23,5,3,0,0,0,0,0,0,0,0
24,6,3,0,0,0,0,0,0,0,0
25,6,3,0,0,0,0,0,0,0,0
26,6,3,0,0,0,0,0,0,0,0
27,6,3,0,0,0,0,0,0,0,0
28,6,3,0,0,0,0,0,0,0,0
29,6,3,0,0,0,0,0,0,0,0
30,6,3,0,0,0,0,0,0,0,0
31,6,3,0,0,0,0,0,0,0,0
32,6,3,0,0,0,0,0,0,0,0
33,6,4,0,0,0,0,0,0,0,0
34,6,4,0,0,0,0,0,0,0,0
35,6,4,0,0,0,0,0,0,0,0
36,7,4,0,0,0,0,0,0,0,0
37,8,4,0,0,0,0,0,0,0,0
38,8,4,0,0,0,0,0,0,0,0
39,8,4,0,0,0,0,0,0,0,0
40,8,4,0,0,0,0,0,0,0,0
41,8,4,0,0,0,0,0,0,0,0
42,8,4,0,0,0,0,0,0,0,0
43,9,5,0,0,0,0,0,0,0,0
44,10,5,0,0,0,0,0,0,0,0
45,10,5,0,0,0,0,0,0,0,0
46,11,5,0,0,0,0,0,0,0,0
47,11,5,0,0,0,0,0,0,0,0
48,12,5,0,0,0,0,0,0,0,0
49,12,5,0,0,0,0,0,0,0,0
50,12,5,0,0,0,0,0,0,0,0
51,12,5,0,0,0,0,0,0,0,0
52,12,5,0,0,0,0,0,0,0,0
53,12,5,0,0,0,0,0,0,0,0
54,12,5,0,0,0,0,0,0,0,0
55,12,5,0,0,0,0,0,0,0,0
56,12,5,0,0,0,0,0,0,0,0
57,12,5,0,0,0,0,0,0,0,0
58,13,5,0,0,0,0,0,0,0,0
59,13,5,0,0,0,0,0,0,0,0
60,13,5,0,0,0,0,0,0,0,0
61,13,5,0,0,0,0,0,0,0,0
62,13,5,0,0,0,0,0,0,0,0
63,13,5,0,0,0,0,0,0,0,0
64,13,5,0,0,0,0,0,0,0,0
65,13,5,0,0,0,0,0,0,0,0
66,13,5,0,0,0,0,0,0,0,0
67,13,5,0,0,0,0,0,0,0,0
68,13,5,0,0,0,0,0,0,0,0
69,14,5,0,0,0,0,0,0,0,0
70,15,5,0,0,0,0,0,0,0,0
71,15,5,0,0,0,0,0,0,0,0
72,16,5,0,0,0,0,0,0,0,0
73,16,5,0,0,0,0,0,0,0,0
74,16,6,0,0,0,0,0,0,0,0
75,16,7,0,0,0,0,0,0,0,0
76,16,7,0,0,0,0,0,0,0,0
77,16,7,0,0,0,0,0,0,0,0
78,16,7,0,0,0,0,0,0,0,0
79,16,7,0,0,0,0,0,0,0,0
80,16,7,0,0,0,0,0,0,0,0
81,16,7,0,0,0,0,0,0,0,0
82,16,8,0,0,0,0,0,0,0,0
83,16,8,0,0,0,0,0,0,0,0
84,16,8,0,0,0,0,0,0,0,0
85,16,8,0,0,0,0,0,0,0,0
86,16,8,0,0,0,0,0,0,0,0
87,16,9,0,0,0,0,0,0,0,0
88,16,9,0,0,0,0,0,0,0,0
89,16,9,0,0,0,0,0,0,0,0
90,16,9,0,0,0,0,0,0,0,0
91,16,9,0,0,0,0,0,0,0,0
92,16,9,0,0,0,0,0,0,0,0
93,16,9,0,0,0,0,0,0,0,0
94,16,9,0,0,0,0,0,0,0,0
95,16,9,0,0,0,0,0,0,0,0
96,16,9,0,0,0,0,0,0,0,0
97,17,9,0,0,0,0,0,0,0,0
98,17,9,0,0,0,0,0,0,0,0
99,17,10,0,0,0,0,0,0,0,0
100,17,10,0,0,0,0,0,0,0,0
101,17,11,0,0,0,0,0,0,0,0
102,17,11,0,0,0,0,0,0,0,0
103,17,11,0,0,0,0,0,0,0,0
104,17,12,0,0,0,0,0,0,0,0
105,17,12,0,0,0,0,0,0,0,0
106,18,13,0,0,0,0,0,0,0,0
107,18,13,0,0,0,0,0,0,0,0
108,18,13,0,0,0,0,0,0,0,0
109,18,13,0,0,0,0,0,0,0,0
110,19,13,0,0,0,0,0,0,0,0
111,19,14,0,0,0,0,0,0,0,0
112,19,14,0,0,0,0,0,0,0,0
113,19,14,0,0,0,0,0,0,0,0
114,19,14,0,0,0,0,0,0,0,0
115,19,14,0,0,0,0,0,0,0,0
116,19,14,0,0,0,0,0,0,0,0
117,19,14,0,0,0,0,0,0,0,0
118,19,14,0,0,0,0,0,0,0,0
119,19,14,0,0,0,0,0,0,0,0
120,19,14,0,0,0,0,0,0,0,0
121,19,14,0,0,0,0,0,0,0,0
122,19,14,0,0,0,0,0,0,0,0
123,19,14,0,0,0,0,0,0,0,0
124,19,15,0,0,0,0,0,0,0,0
125,19,15,0,0,0,0,0,0,0,0
126,20,15,0,0,0,0,0,0,0,0
127,20,15,0,0,0,0,0,0,0,0
128,20,15,0,0,0,0,0,0,0,0
129,20,15,0,0,0,0,0,0,0,0
130,20,15,0,0,0,0,0,0,0,0
131,20,15,0,0,0,0,0,0,0,0
132,20,15,0,0,0,0,0,0,0,0
133,20,15,0,0,0,0,0,0,0,0
134,20,15,0,0,0,0,0,0,0,0
