Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,1,1,0,0,0,0,0,0,0,0
4,1,2,0,0,0,0,0,0,0,0
5,1,2,0,0,0,0,0,0,0,0
6,1,2,0,0,0,0,0,0,0,0
7,1,2,0,0,0,0,0,0,0,0
8,2,2,0,0,0,0,0,0,0,0
9,2,2,0,0,0,0,0,0,0,0
10,2,2,0,0,0,0,0,0,0,0
11,2,2,0,0,0,0,0,0,0,0
12,2,2,0,0,0,0,0,0,0,0
13,2,2,0,0,0,0,0,0,0,0
14,2,2,0,0,0,0,0,0,0,0
15,3,2,0,0,0,0,0,0,0,0
16,3,2,0,0,0,0,0,0,0,0
17,4,2,0,0,0,0,0,0,0,0
18,4,2,0,0,0,0,0,0,0,0
19,4,3,0,0,0,0,0,0,0,0
20,4,3,0,0,0,0,0,0,0,0
21,5,4,0,0,0,0,0,0,0,0
22,5,4,0,0,0,0,0,0,0,0
23,5,4,0,0,0,0,0,0,0,0
24,6,4,0,0,0,0,0,0,0,0
25,7,4,0,0,0,0,0,0,0,0
26,7,5,0,0,0,0,0,0,0,0
27,7,6,0,0,0,0,0,0,0,0
28,7,6,0,0,0,0,0,0,0,0
29,7,6,0,0,0,0,0,0,0,0
30,8,6,0,0,0,0,0,0,0,0
31,9,6,0,0,0,0,0,0,0,0
32,9,6,0,0,0,0,0,0,0,0
33,9,6,0,0,0,0,0,0,0,0
34,9,6,0,0,0,0,0,0,0,0
35,9,6,0,0,0,0,0,0,0,0
36,9,6,0,0,0,0,0,0,0,0
37,9,6,0,0,0,0,0,0,0,0
38,9,6,0,0,0,0,0,0,0,0
39,9,7,0,0,0,0,0,0,0,0
40,9,7,0,0,0,0,0,0,0,0
41,9,7,0,0,0,0,0,0,0,0
42,9,7,0,0,0,0,0,0,0,0
43,9,7,0,0,0,0,0,0,0,0
44,9,7,0,0,0,0,0,0,0,0
45,10,7,0,0,0,0,0,0,0,0
46,10,7,0,0,0,0,0,0,0,0
47,11,7,0,0,0,0,0,0,0,0
