Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,1,1,0,0,0,0,0,0,0,0
5,1,1,0,0,0,0,0,0,0,0
6,1,1,0,0,0,0,0,0,0,0
7,1,1,0,0,0,0,0,0,0,0
8,2,1,0,0,0,0,0,0,0,0
9,2,1,0,0,0,0,0,0,0,0
10,2,1,0,0,0,0,0,0,0,0
11,2,1,0,0,0,0,0,0,0,0
12,2,1,0,0,0,0,0,0,0,0
13,3,1,0,0,0,0,0,0,0,0
14,3,1,0,0,0,0,0,0,0,0
15,3,1,0,0,0,0,0,0,0,0
16,3,1,0,0,0,0,0,0,0,0
17,3,1,0,0,0,0,0,0,0,0
18,3,1,0,0,0,0,0,0,0,0
19,3,1,0,0,0,0,0,0,0,0
20,3,1,0,0,0,0,0,0,0,0
21,4,1,0,0,0,0,0,0,0,0
22,5,1,0,0,0,0,0,0,0,0
23,5,1,0,0,0,0,0,0,0,0
24,5,1,0,0,0,0,0,0,0,0
25,5,2,0,0,0,0,0,0,0,0
26,5,2,0,0,0,0,0,0,0,0
27,5,2,0,0,0,0,0,0,0,0
28,5,2,0,0,0,0,0,0,0,0
29,5,2,0,0,0,0,0,0,0,0
30,5,3,0,0,0,0,0,0,0,0
31,5,3,0,0,0,0,0,0,0,0
32,6,3,0,0,0,0,0,0,0,0
33,6,4,0,0,0,0,0,0,0,0
34,6,4,0,0,0,0,0,0,0,0
35,6,4,0,0,0,0,0,0,0,0
36,6,5,0,0,0,0,0,0,0,0
37,7,5,0,0,0,0,0,0,0,0
38,7,6,0,0,0,0,0,0,0,0
39,7,6,0,0,0,0,0,0,0,0
40,8,7,0,0,0,0,0,0,0,0
41,8,7,0,0,0,0,0,0,0,0
42,9,8,0,0,0,0,0,0,0,0
43,9,8,0,0,0,0,0,0,0,0
44,9,8,0,0,0,0,0,0,0,0
45,9,8,0,0,0,0,0,0,0,0
46,9,8,0,0,0,0,0,0,0,0
47,10,8,0,0,0,0,0,0,0,0
48,10,9,0,0,0,0,0,0,0,0
49,10,9,0,0,0,0,0,0,0,0
50,10,9,0,0,0,0,0,0,0,0
51,10,9,0,0,0,0,0,0,0,0
52,11,9,0,0,0,0,0,0,0,0
53,11,9,0,0,0,0,0,0,0,0
54,11,9,0,0,0,0,0,0,0,0
55,11,10,0,0,0,0,0,0,0,0
56,11,10,0,0,0,0,0,0,0,0
57,11,10,0,0,0,0,0,0,0,0
58,11,11,0,0,0,0,0,0,0,0
59,11,11,0,0,0,0,0,0,0,0
60,12,11,0,0,0,0,0,0,0,0
61,12,11,0,0,0,0,0,0,0,0
62,12,11,0,0,0,0,0,0,0,0
63,13,11,0,0,0,0,0,0,0,0
64,13,11,0,0,0,0,0,0,0,0
65,13,11,0,0,0,0,0,0,0,0
66,13,11,0,0,0,0,0,0,0,0
67,13,11,0,0,0,0,0,0,0,0
68,14,11,0,0,0,0,0,0,0,0
69,14,11,0,0,0,0,0,0,0,0
70,14,11,0,0,0,0,0,0,0,0
71,14,11,0,0,0,0,0,0,0,0
72,14,11,0,0,0,0,0,0,0,0
73,14,11,0,0,0,0,0,0,0,0
74,14,11,0,0,0,0,0,0,0,0
75,14,11,0,0,0,0,0,0,0,0
76,14,12,0,0,0,0,0,0,0,0
77,14,12,0,0,0,0,0,0,0,0
78,14,12,0,0,0,0,0,0,0,0
79,14,12,0,0,0,0,0,0,0,0
80,14,13,0,0,0,0,0,0,0,0
81,14,13,0,0,0,0,0,0,0,0
82,14,13,0,0,0,0,0,0,0,0
83,14,14,0,0,0,0,0,0,0,0
84,14,14,0,0,0,0,0,0,0,0
85,14,14,0,0,0,0,0,0,0,0
86,14,15,0,0,0,0,0,0,0,0
87,14,15,0,0,0,0,0,0,0,0
88,15,15,0,0,0,0,0,0,0,0
89,15,15,0,0,0,0,0,0,0,0
90,15,15,0,0,0,0,0,0,0,0
91,16,15,0,0,0,0,0,0,0,0
92,16,15,0,0,0,0,0,0,0,0
93,16,15,0,0,0,0,0,0,0,0
94,16,16,0,0,0,0,0,0,0,0
95,16,16,0,0,0,0,0,0,0,0
96,16,16,0,0,0,0,0,0,0,0
97,16,16,0,0,0,0,0,0,0,0
98,17,16,0,0,0,0,0,0,0,0
99,17,16,0,0,0,0,0,0,0,0
100,17,16,0,0,0,0,0,0,0,0
101,17,16,0,0,0,0,0,0,0,0
102,17,17,0,0,0,0,0,0,0,0
103,17,17,0,0,0,0,0,0,0,0
104,17,17,0,0,0,0,0,0,0,0
105,18,17,0,0,0,0,0,0,0,0
106,18,17,0,0,0,0,0,0,0,0
107,18,17,0,0,0,0,0,0,0,0
108,18,18,0,0,0,0,0,0,0,0
109,18,18,0,0,0,0,0,0,0,0
110,18,18,0,0,0,0,0,0,0,0
111,18,18,0,0,0,0,0,0,0,0
112,19,19,0,0,0,0,0,0,0,0
113,19,20,0,0,0,0,0,0,0,0
114,19,20,0,0,0,0,0,0,0,0
115,19,20,0,0,0,0,0,0,0,0
116,19,20,0,0,0,0,0,0,0,0
117,19,20,0,0,0,0,0,0,0,0
118,19,21,0,0,0,0,0,0,0,0
119,19,21,0,0,0,0,0,0,0,0
120,19,21,0,0,0,0,0,0,0,0
121,20,21,0,0,0,0,0,0,0,0
122,20,21,0,0,0,0,0,0,0,0
123,21,21,0,0,0,0,0,0,0,0
124,21,22,0,0,0,0,0,0,0,0
125,21,23,0,0,0,0,0,0,0,0
126,21,24,0,0,0,0,0,0,0,0
127,21,24,0,0,0,0,0,0,0,0
128,21,24,0,0,0,0,0,0,0,0
129,21,24,0,0,0,0,0,0,0,0
130,21,24,0,0,0,0,0,0,0,0
131,22,25,0,0,0,0,0,0,0,0
132,23,25,0,0,0,0,0,0,0,0
133,23,25,0,0,0,0,0,0,0,0
134,23,25,0,0,0,0,0,0,0,0
