Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,0,0,0,0,0,0
4,1,1,0,0,0,0,0,0,0,0
5,1,2,0,0,0,0,0,0,0,0
6,2,2,0,0,0,0,0,0,0,0
7,2,3,0,0,0,0,0,0,0,0
8,2,3,0,0,0,0,0,0,0,0
9,3,4,0,0,0,0,0,0,0,0
10,3,4,0,0,0,0,0,0,0,0
11,4,4,0,0,0,0,0,0,0,0
12,4,4,0,0,0,1,0,0,0,0
13,4,4,0,0,0,1,0,0,0,0
14,5,4,0,0,0,1,0,0,0,0
15,5,5,0,0,0,1,0,0,0,0
16,5,5,0,0,0,1,0,0,0,0
17,5,6,0,0,0,1,0,0,0,0
18,6,6,0,0,0,1,0,0,0,0
19,7,6,0,0,0,1,0,0,0,0
20,7,6,0,0,0,1,0,0,0,0
21,7,7,0,0,0,1,0,0,0,0
22,8,8,0,0,0,1,0,0,0,0
23,8,8,0,0,0,1,0,0,0,0
24,8,9,0,0,0,1,0,0,0,0
25,8,9,0,0,1,1,0,0,0,0
26,8,10,0,0,1,1,0,0,0,0
27,8,10,0,0,1,1,0,0,0,0
28,9,10,0,0,1,1,0,0,0,0
29,9,11,0,0,1,1,0,0,0,0
30,10,11,0,0,1,1,0,0,0,0
31,10,12,0,0,1,1,0,0,0,0
32,11,12,0,0,1,1,0,0,0,0
33,11,13,0,0,1,1,0,0,0,0
34,12,13,0,0,1,1,0,0,0,0
35,12,13,0,0,1,1,0,0,0,0
36,13,14,0,0,1,1,0,0,0,0
37,13,15,0,0,1,1,0,0,0,0
38,14,16,0,0,1,1,0,0,0,0
39,14,17,0,0,1,1,0,0,0,0
40,15,17,0,0,1,1,0,0,0,0
41,15,17,0,0,1,1,0,0,0,0
42,15,17,0,0,1,1,0,0,0,0
43,15,17,0,0,1,1,0,0,0,0
44,15,17,0,0,1,1,0,0,0,0
45,15,17,0,0,1,1,0,0,0,0
46,15,17,0,0,1,1,0,0,0,0
47,15,17,0,0,1,1,0,0,0,0
