Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,0
13,0,1,0,0,0,0,0,0,0,0
14,1,1,0,0,0,0,0,0,0,0
15,1,2,0,0,0,0,0,0,0,0
16,2,2,0,0,0,0,0,0,0,0
17,2,2,0,0,0,0,0,0,0,0
18,2,2,0,0,0,0,0,0,0,0
19,2,2,0,0,0,0,0,0,0,0
20,2,2,0,0,0,0,0,0,0,0
21,2,2,0,0,0,0,0,0,0,0
22,2,2,0,0,0,0,0,0,0,0
23,3,2,0,0,0,0,0,0,0,0
24,3,2,0,0,0,0,0,0,0,0
25,3,2,0,0,0,0,0,0,0,0
26,3,2,0,0,0,0,0,0,0,0
27,3,2,0,0,0,0,0,0,0,0
28,4,2,0,0,0,0,0,0,0,0
29,4,2,0,0,0,0,0,0,0,0
30,4,2,0,0,0,0,0,0,0,0
31,4,3,0,0,0,0,0,0,0,0
32,4,3,0,0,0,0,0,0,0,0
33,4,4,0,0,0,0,0,0,0,0
34,4,5,0,1,0,0,0,0,0,0
35,4,5,0,1,0,0,0,0,0,0
36,4,5,0,1,0,0,0,0,0,0
37,4,5,0,1,0,0,0,0,0,0
38,4,5,0,1,0,0,0,0,0,0
39,4,5,0,1,0,0,0,0,0,0
40,4,5,0,1,0,0,0,0,0,0
41,4,6,0,1,0,0,0,0,0,0
42,4,6,0,1,0,0,0,0,0,0
43,4,7,0,1,0,0,0,0,0,0
44,4,7,0,1,0,0,0,0,0,0
45,4,7,0,1,0,0,0,0,0,0
46,5,7,0,1,0,0,0,0,0,0
47,5,7,0,1,0,0,0,0,0,0
