Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,0
13,2,1,0,0,0,0,0,0,0,0
14,2,1,0,0,0,0,0,0,0,0
15,2,1,0,0,0,0,0,0,0,0
16,2,1,0,0,0,0,0,0,0,0
17,2,1,0,0,0,0,0,0,0,0
18,2,1,0,0,0,0,0,0,0,0
19,2,2,0,0,0,0,0,0,0,0
20,2,2,0,0,0,0,0,0,0,0
21,2,2,0,0,0,0,0,0,0,0
22,2,2,0,0,0,0,0,0,0,0
23,2,2,0,0,0,0,0,0,0,0
24,2,2,0,0,0,0,0,0,0,0
25,2,2,0,0,0,0,0,0,0,0
26,2,2,0,0,0,0,0,0,0,0
27,3,3,0,0,0,0,0,0,0,0
28,3,3,0,0,0,0,0,0,0,0
29,4,3,0,0,0,0,0,0,0,0
30,4,3,0,0,0,0,0,0,0,0
31,4,4,0,0,0,0,0,0,0,0
32,5,4,0,0,0,0,0,0,0,0
33,5,4,0,0,0,0,0,0,0,0
34,5,4,0,0,0,0,0,0,0,0
35,5,4,0,0,0,0,0,0,0,0
36,5,4,0,0,0,0,0,0,0,0
37,5,5,0,0,0,0,0,0,0,0
38,5,5,0,0,0,0,0,0,0,0
39,5,5,0,0,0,0,0,0,0,0
40,5,6,0,0,0,0,0,0,0,0
41,6,7,0,0,0,0,0,0,0,0
42,6,7,0,0,0,0,0,0,0,0
43,6,7,0,0,0,0,0,0,0,0
44,6,7,0,0,0,0,0,0,0,0
45,6,7,0,0,0,0,0,0,0,0
46,6,8,0,0,0,0,0,0,0,0
47,6,9,0,0,0,0,0,0,0,0
