Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,1,1,0,0,0,0,0,0,0,0
5,1,2,0,0,0,0,0,0,0,0
6,1,2,0,0,0,0,0,0,0,0
7,2,3,1,0,0,0,0,0,0,0
8,2,3,1,0,0,0,0,0,0,0
9,3,3,1,0,0,0,0,0,0,0
10,3,4,1,0,0,0,0,0,0,0
11,3,4,1,0,0,0,0,0,0,0
12,4,4,1,0,0,0,0,0,0,0
13,4,4,1,0,0,0,0,0,0,0
14,4,4,1,0,0,0,0,0,0,0
15,5,4,1,0,0,0,0,0,0,0
16,6,4,1,0,0,0,0,0,0,0
17,6,4,1,0,0,0,0,0,0,0
18,6,4,1,0,0,0,0,0,0,0
19,7,4,1,0,0,0,0,0,0,0
20,8,4,1,0,0,0,0,0,0,0
21,9,4,1,0,0,0,0,0,0,0
22,9,4,1,0,0,0,0,0,0,0
23,9,4,1,0,0,0,0,0,0,0
24,10,4,1,0,0,0,0,0,0,0
25,10,4,1,0,0,0,0,0,0,0
26,10,4,1,0,0,0,0,0,0,0
27,11,4,1,0,0,0,0,0,0,0
28,11,4,1,0,0,0,0,0,0,0
29,11,4,1,0,0,0,0,0,0,0
30,12,4,1,0,0,0,0,0,0,0
31,12,4,1,0,0,0,0,0,0,0
32,12,4,1,0,0,0,0,0,0,0
33,12,4,1,0,0,0,0,0,0,0
34,13,4,1,0,0,0,0,0,0,0
35,13,4,1,0,0,0,0,0,0,0
36,14,4,1,0,0,0,0,0,0,0
37,15,4,1,0,0,0,0,0,0,0
38,16,5,2,0,0,0,0,0,0,0
39,16,5,2,0,0,0,0,0,0,0
40,16,6,2,0,0,0,0,0,0,0
41,16,6,2,0,0,0,0,0,0,0
42,17,7,2,0,0,0,0,0,0,0
43,18,7,2,0,0,0,0,0,0,0
44,18,7,2,0,0,0,0,0,0,0
45,19,8,2,0,0,0,0,0,0,0
46,19,8,2,0,0,0,0,0,0,0
47,19,9,2,0,0,0,0,0,0,0
48,19,9,2,0,0,0,0,0,0,0
49,19,9,2,0,0,0,0,0,0,0
50,19,10,2,0,0,0,0,0,0,0
51,19,11,2,0,0,0,0,0,0,0
52,19,12,2,0,0,0,0,0,0,0
53,19,12,2,0,0,0,0,0,0,0
54,19,13,2,0,0,0,0,0,0,0
55,19,13,2,0,0,0,0,0,0,0
56,19,13,2,0,0,0,0,0,0,0
57,19,14,2,0,0,0,0,0,0,0
58,19,15,2,1,0,0,0,0,0,0
59,19,15,2,1,0,0,0,0,0,0
60,20,15,2,1,0,0,0,0,0,0
61,20,16,2,1,0,0,0,0,0,0
62,21,16,2,1,0,0,0,0,0,0
63,21,17,2,1,0,0,0,0,0,0
64,21,18,2,1,0,0,0,0,0,0
65,22,18,2,1,0,0,0,0,0,0
66,22,18,2,1,0,0,0,0,0,0
67,22,18,2,1,0,0,0,0,0,0
68,23,18,2,1,0,0,0,0,0,0
69,23,18,2,1,0,0,0,0,0,0
70,23,18,2,1,0,0,0,0,0,0
71,24,18,2,1,0,0,0,0,0,0
72,24,18,2,1,0,0,0,0,0,0
73,25,18,3,1,0,0,0,0,0,0
74,25,18,3,1,0,0,0,0,0,0
75,25,18,3,1,0,0,0,0,0,0
76,26,19,3,1,0,0,0,0,0,0
77,26,19,3,1,0,0,0,0,0,0
78,27,20,3,1,0,0,0,0,0,0
79,27,20,3,1,0,0,0,0,0,0
80,28,20,3,1,0,0,0,0,0,0
81,28,21,3,1,0,0,0,0,0,0
82,28,21,3,1,0,0,0,0,0,0
83,29,21,3,1,0,0,0,0,0,0
84,29,22,3,1,0,0,0,0,0,0
85,29,22,3,1,0,0,0,0,0,0
86,29,23,3,1,0,0,0,0,0,0
87,30,23,3,1,0,0,0,0,0,0
88,30,23,3,1,0,0,0,0,0,0
89,31,24,3,1,0,0,0,0,0,0
90,32,24,3,1,0,0,0,0,0,0
91,33,24,4,1,0,0,0,0,0,0
92,33,24,4,1,0,0,0,0,0,0
93,33,24,4,1,0,1,0,0,0,0
94,34,24,4,1,0,1,0,0,0,0
95,34,24,4,1,0,1,0,0,0,0
96,35,24,4,1,0,1,0,0,0,0
97,35,25,4,1,0,1,0,0,0,0
98,35,25,4,1,0,1,0,0,0,0
99,36,25,4,1,0,1,0,0,0,0
100,36,26,4,1,0,1,0,0,0,0
101,37,26,4,1,0,1,0,0,0,0
102,37,27,4,1,0,1,0,0,0,0
103,38,27,4,1,0,1,0,0,0,0
104,38,28,4,1,0,1,0,0,0,0
105,39,28,4,1,0,1,0,0,0,0
106,39,28,4,1,0,1,0,0,0,0
107,40,28,4,1,0,1,0,0,0,0
108,40,28,4,1,0,1,0,0,0,0
109,41,28,4,1,0,1,0,0,0,0
