Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,1
2,1,1,0,0,0,0,0,0,2,2
3,1,2,0,0,0,0,0,0,3,3
4,2,3,0,0,0,0,0,0,5,4
5,2,4,0,0,0,0,0,0,7,5
6,3,5,1,0,0,0,0,0,9,6
7,4,6,1,0,0,0,0,0,11,7
8,5,6,1,0,0,0,0,0,13,9
9,6,7,1,0,0,0,0,0,14,11
10,6,7,1,0,0,0,0,0,15,14
11,7,7,1,0,0,0,0,0,17,16
12,7,7,1,0,0,0,0,0,19,18
13,8,7,1,0,0,0,0,0,21,20
14,9,7,1,0,0,0,0,0,22,22
15,10,7,1,0,0,0,0,0,24,24
16,10,7,1,0,0,0,0,0,26,26
17,11,7,2,0,0,0,0,0,28,28
18,12,7,2,0,0,0,0,0,30,30
19,12,7,2,0,0,0,0,0,32,33
20,13,7,2,0,0,0,0,0,35,35
21,14,7,2,0,0,0,0,0,37,37
22,14,7,2,0,0,0,0,0,38,39
23,15,7,2,0,0,0,0,0,39,41
24,15,7,2,0,0,0,0,0,40,43
25,16,7,2,0,0,0,0,0,41,45
26,17,7,3,0,0,0,0,0,43,47
27,17,8,3,0,0,0,0,0,45,49
28,18,9,3,0,0,0,0,0,47,51
29,19,10,3,0,0,0,0,0,49,53
30,20,11,3,0,0,0,0,0,50,54
31,20,12,3,0,0,0,0,0,51,55
32,21,13,3,0,0,0,0,0,52,57
33,22,13,3,0,0,0,0,0,53,59
34,23,13,3,0,0,0,0,0,54,61
35,23,13,3,0,0,0,0,0,57,64
36,24,13,3,0,0,0,0,0,59,66
37,24,14,3,0,0,0,0,0,61,68
38,24,14,3,0,0,0,0,0,63,70
39,24,15,3,0,0,0,0,0,65,72
40,24,15,3,0,0,0,0,0,67,76
41,24,16,3,0,0,0,0,0,69,80
42,24,16,3,0,0,0,0,0,71,82
43,24,17,3,1,0,0,0,0,73,84
44,24,17,3,1,0,0,0,0,75,86
45,25,17,3,1,0,0,0,0,77,88
46,26,18,3,1,0,0,0,0,79,90
47,27,18,3,1,0,0,0,0,81,92
48,28,19,3,1,0,0,0,0,82,94
49,28,19,3,1,0,0,0,0,83,98
50,29,20,3,1,0,0,0,0,84,102
51,29,20,3,1,0,0,0,0,86,104
52,30,21,3,1,0,0,0,0,88,106
53,30,21,3,1,0,0,0,0,92,108
54,31,21,3,1,0,0,0,0,96,110
55,31,21,3,1,0,0,0,0,99,112
56,32,21,3,1,0,0,0,0,102,114
