Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,1,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,0,0,0,0
5,1,1,0,0,0,0,0,0,0,0
6,1,1,0,0,0,0,0,0,0,0
7,2,1,0,0,0,0,0,0,0,0
8,2,2,0,0,0,0,0,0,0,0
9,2,2,0,0,0,0,0,0,0,0
10,2,2,0,0,0,0,0,0,0,0
11,2,2,0,0,0,0,0,0,0,0
12,2,2,0,0,0,0,0,0,0,0
13,2,2,0,0,0,0,0,0,0,0
14,2,2,0,0,0,0,0,0,0,0
15,2,2,0,0,0,0,0,0,0,0
16,2,2,0,0,0,0,0,0,0,0
17,3,2,0,0,0,0,0,0,0,0
18,3,2,0,0,0,0,0,0,0,0
19,4,2,0,0,0,0,0,0,0,0
20,4,3,0,0,0,0,0,0,0,0
21,4,3,0,0,0,0,0,0,0,0
22,4,3,0,0,0,0,0,0,0,0
23,4,3,0,0,0,0,0,0,0,0
24,5,3,1,0,0,0,0,0,0,0
25,6,3,1,0,0,0,0,0,0,0
26,6,3,1,0,0,0,0,0,0,0
27,6,4,1,0,0,0,0,0,0,0
28,6,4,1,0,0,0,0,0,0,0
29,6,4,1,0,0,0,0,0,0,0
30,7,4,1,0,0,0,0,0,0,0
31,7,4,1,0,0,0,0,0,0,0
32,7,4,1,0,0,0,0,0,0,0
33,8,5,1,0,0,0,0,0,0,0
34,8,5,1,0,0,0,0,0,0,0
35,8,5,1,0,0,0,0,0,0,0
36,8,5,1,0,0,0,0,0,0,0
37,8,5,1,0,0,0,0,0,0,0
38,9,5,1,0,0,0,0,0,0,0
39,9,5,1,0,0,0,0,0,0,0
40,10,5,1,0,0,0,0,0,0,0
41,10,5,1,0,0,0,0,0,0,0
42,10,5,1,0,0,0,0,0,0,0
43,10,5,1,0,0,0,0,0,0,0
44,11,5,1,0,0,0,0,0,0,0
45,12,6,1,0,0,0,0,0,0,0
46,12,6,1,0,0,0,0,0,0,0
47,12,7,1,0,0,0,0,0,0,0
