Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,1,0,0,0,0,0,0,0,0
8,0,1,0,0,0,0,0,0,0,0
9,0,1,0,0,0,0,0,0,0,0
10,0,1,0,0,0,0,0,0,0,0
11,0,2,0,0,0,0,0,0,0,0
12,0,2,0,0,0,0,0,0,0,0
13,0,2,0,0,0,0,0,0,0,0
14,1,2,0,0,0,0,0,0,0,0
15,1,2,0,0,0,0,0,0,0,0
16,2,2,0,0,0,0,0,0,0,0
17,2,2,0,0,0,0,0,0,0,0
18,2,3,0,0,0,0,0,0,0,0
19,2,3,0,0,0,0,0,0,0,0
20,3,3,0,0,0,0,0,0,0,0
21,3,3,0,0,0,0,0,0,0,0
22,3,3,0,0,0,0,0,0,0,0
23,4,3,0,0,0,0,0,0,0,0
24,4,3,0,0,0,0,0,0,0,0
25,4,3,0,0,0,0,0,0,0,0
26,5,3,1,0,0,0,0,0,0,0
27,6,3,1,0,0,0,0,0,0,0
28,6,4,1,0,0,0,0,0,0,0
29,6,4,1,0,0,0,0,0,0,0
30,6,5,1,0,0,0,0,0,0,0
31,6,5,1,0,0,0,0,0,0,0
32,6,5,1,0,0,0,0,0,0,0
33,6,6,1,0,0,0,0,0,0,0
34,6,6,1,0,0,0,0,0,0,0
35,6,6,1,0,0,0,0,0,0,0
36,6,6,1,0,0,0,0,0,0,0
37,7,6,2,0,0,0,0,0,0,0
38,7,7,2,0,0,0,0,0,0,0
39,8,8,2,0,0,0,0,0,0,0
40,9,8,2,0,0,0,0,0,0,0
41,9,8,2,0,0,0,0,0,0,0
42,10,9,2,0,0,0,0,0,0,0
43,10,9,2,0,0,0,0,0,0,0
44,10,9,2,0,0,0,0,0,0,0
45,10,9,2,0,0,0,0,0,0,0
46,10,10,2,0,0,0,0,0,0,0
47,10,10,2,0,0,0,0,0,0,0
