Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,1,0,0,0,0,0,0,0,0
6,0,2,0,0,0,0,0,0,0,0
7,0,3,0,0,0,0,0,0,0,0
8,0,3,0,0,0,0,0,0,0,0
9,0,3,0,0,0,0,0,0,0,0
10,0,3,0,0,0,0,0,0,0,0
11,0,3,0,0,0,0,0,0,0,0
12,1,4,0,0,0,0,0,0,0,0
13,1,4,0,0,0,0,0,0,0,0
14,1,5,0,0,0,0,0,0,0,0
15,1,5,0,0,0,0,0,0,0,0
16,1,5,0,0,0,0,0,0,0,0
17,1,5,0,0,0,0,0,0,0,0
18,1,5,0,0,0,0,0,0,0,0
19,1,5,0,0,0,0,0,0,0,0
20,1,5,0,0,0,0,0,0,0,0
21,1,5,0,0,0,0,0,0,0,0
22,2,5,0,0,0,0,0,0,0,0
23,2,5,0,0,0,0,0,0,0,0
24,2,5,0,0,0,0,0,0,0,0
25,2,5,0,0,0,0,0,0,0,0
26,2,6,0,0,0,0,0,0,0,0
27,2,6,0,0,0,0,0,0,0,0
28,2,6,0,0,0,0,0,0,0,0
29,2,6,0,0,0,0,0,0,0,0
30,3,6,0,0,0,0,0,0,0,0
31,3,6,0,0,0,0,0,0,0,0
32,3,6,0,0,0,0,0,0,0,0
33,3,6,0,0,0,0,0,0,0,0
34,3,6,0,0,0,0,0,0,0,0
35,3,7,0,0,0,0,0,0,0,0
36,4,7,0,0,0,0,0,0,0,0
37,4,7,0,0,0,0,0,0,0,0
38,4,7,0,0,0,0,0,0,0,0
39,4,8,0,0,0,0,0,0,0,0
40,4,8,0,0,0,0,0,0,0,0
41,5,8,0,0,0,0,0,0,0,0
42,5,8,0,0,0,0,0,0,0,0
43,5,8,0,0,0,0,0,0,0,0
44,5,8,0,0,0,0,0,0,0,0
45,5,8,0,0,0,0,0,0,0,0
46,5,8,0,0,0,0,0,0,0,0
47,5,8,0,0,0,0,0,0,0,0
