Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,2,1
2,1,1,0,0,0,0,0,0,4,2
3,1,1,0,0,0,0,0,0,6,3
4,2,2,0,0,0,0,0,0,8,4
5,2,3,0,0,0,0,0,0,9,5
6,3,3,0,0,0,0,0,0,10,7
7,3,3,0,0,0,0,0,0,13,10
8,3,4,0,0,0,0,0,0,15,12
9,3,4,0,0,0,0,0,0,17,13
10,3,5,0,0,0,0,0,0,19,14
11,3,6,0,0,0,0,0,0,21,15
12,3,7,0,1,0,0,0,0,23,17
13,4,7,0,1,0,0,0,0,25,19
14,5,8,0,1,0,0,0,0,27,21
15,6,8,0,1,0,0,0,0,29,23
16,7,9,0,1,0,0,0,0,30,25
17,7,9,0,1,0,0,0,0,32,28
18,7,10,0,1,0,0,0,0,33,30
19,8,11,0,1,0,0,0,0,34,32
20,9,11,0,1,0,0,0,0,35,34
21,9,12,0,1,0,0,0,0,37,36
22,10,13,0,1,0,0,0,0,39,38
23,11,13,0,1,0,0,0,0,41,40
24,11,14,0,1,0,0,0,0,43,42
25,12,14,0,1,0,0,0,0,45,44
26,12,15,0,1,0,0,0,0,47,46
27,13,15,1,1,0,0,0,0,49,47
28,13,16,1,1,0,0,0,0,51,48
29,13,17,1,1,0,0,0,0,53,50
30,14,18,1,1,0,0,0,0,55,52
31,15,19,1,1,0,0,0,0,58,55
32,15,20,1,1,0,0,0,0,59,56
33,16,20,1,1,0,0,0,0,60,57
34,16,20,1,1,0,1,0,0,61,58
35,16,20,1,1,0,1,0,0,63,61
36,17,21,1,1,0,1,0,0,66,63
37,17,21,1,1,0,1,0,0,68,65
38,17,22,1,1,0,1,0,0,70,67
39,18,22,1,1,0,1,0,0,72,69
40,18,22,1,1,0,1,0,0,75,70
41,18,23,1,1,1,1,0,0,77,72
42,18,24,1,1,1,1,0,0,80,75
43,19,25,1,1,1,1,0,0,83,78
44,20,26,1,2,1,1,0,0,86,81
45,21,26,1,2,1,1,0,0,87,83
46,22,26,1,2,1,1,0,0,88,85
47,23,27,1,2,1,1,0,0,91,87
48,23,28,1,2,1,1,0,0,94,90
49,23,29,1,2,1,1,0,0,97,93
50,23,29,1,2,1,1,0,0,100,96
51,23,30,1,2,1,1,0,0,103,99
52,23,31,1,2,1,1,0,0,106,102
53,23,32,1,2,1,1,0,0,109,105
54,23,33,1,2,1,1,0,0,112,106
55,23,34,1,2,1,1,0,0,115,107
56,23,35,1,2,1,1,0,0,118,110
