Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,2,1
2,1,1,0,0,0,0,0,0,4,2
3,1,2,0,0,0,0,0,0,6,3
4,2,3,1,0,0,0,0,0,8,4
5,2,3,1,0,0,0,0,0,10,6
6,3,4,1,0,0,0,0,0,12,8
7,3,4,1,0,0,0,0,0,14,11
8,4,4,1,0,0,0,0,0,17,13
9,4,4,1,0,0,0,0,0,19,15
10,5,4,1,0,0,0,0,0,21,17
11,5,4,1,0,0,0,0,0,23,19
12,6,4,2,0,0,0,0,0,25,21
13,7,4,2,0,0,0,0,0,27,23
14,8,4,2,0,0,0,0,0,29,26
15,8,4,2,0,0,0,0,0,31,28
16,8,4,2,0,0,0,0,0,32,30
17,9,4,2,0,0,0,0,0,33,32
18,10,4,3,0,0,0,0,0,35,34
19,11,5,3,0,0,0,0,0,37,36
20,11,6,3,0,0,0,0,0,39,39
21,12,7,3,0,0,0,0,0,42,41
22,12,8,3,0,0,0,0,0,44,42
23,13,8,3,0,0,0,0,0,46,44
24,13,8,3,0,0,0,0,0,49,45
25,14,9,4,0,0,0,0,0,51,46
26,15,10,4,0,0,0,0,0,53,47
27,15,10,4,0,0,0,0,0,55,49
28,16,11,4,0,0,0,0,0,57,51
29,17,12,4,0,0,0,0,0,60,53
30,17,12,4,0,0,0,0,0,62,55
31,17,13,4,0,0,0,0,0,64,57
32,17,13,4,0,0,0,0,0,66,59
33,17,14,4,1,0,0,0,0,68,61
34,17,14,4,1,0,0,0,0,70,63
35,18,14,4,1,0,0,0,0,72,65
36,19,15,4,1,0,0,0,0,74,68
37,20,16,4,1,0,0,0,0,77,70
38,21,16,4,1,0,0,0,0,78,71
39,21,17,4,1,0,0,0,0,79,72
40,21,17,4,1,1,0,0,0,80,74
41,21,17,4,1,1,0,0,0,83,77
42,22,18,4,1,1,0,0,0,85,79
43,23,18,4,1,1,0,0,0,87,81
44,23,18,4,1,1,0,0,0,89,83
45,24,19,4,1,1,0,0,0,91,85
46,24,20,4,1,1,0,0,0,93,87
47,24,20,4,1,1,0,0,0,95,89
48,25,21,4,1,1,0,0,0,97,91
49,26,21,4,1,1,0,0,0,99,93
50,27,21,4,1,1,0,0,0,101,95
51,27,21,4,1,1,0,0,0,103,97
52,28,21,4,1,1,0,0,0,105,99
53,28,21,4,1,1,0,0,0,108,101
54,29,21,5,1,1,0,0,0,111,103
55,29,21,5,1,1,0,0,0,113,105
56,29,21,5,1,1,0,0,0,115,107
57,30,21,5,1,1,0,0,0,117,109
58,31,21,5,1,1,0,0,0,120,111
59,32,21,5,1,1,0,0,0,123,114
60,32,21,5,1,1,0,0,0,125,116
61,33,21,5,1,1,0,0,0,127,118
62,33,21,5,1,1,0,0,0,129,120
63,33,21,5,1,1,0,0,0,131,122
64,33,21,5,1,1,0,0,0,133,124
65,33,21,5,1,1,0,0,0,135,126
66,33,21,5,1,1,0,0,0,137,128
67,33,21,5,1,1,0,0,0,139,130
68,33,21,5,1,1,0,0,0,141,132
69,33,21,5,1,1,0,0,0,143,134
70,33,21,5,1,1,0,0,0,145,136
71,33,22,5,1,1,0,0,0,147,138
72,33,22,5,1,1,0,0,0,149,139
73,33,22,5,1,1,0,0,0,151,140
74,33,23,5,1,1,0,0,0,153,141
75,33,23,5,1,1,0,0,0,155,143
76,34,23,5,1,1,0,0,0,157,145
77,35,23,5,1,1,0,0,0,159,147
78,36,23,5,1,1,0,0,0,161,149
79,36,23,5,1,1,0,0,0,163,151
80,37,23,6,1,1,0,0,0,165,153
81,37,23,6,1,1,0,0,0,167,155
82,38,23,6,1,1,0,0,0,169,157
83,39,23,6,1,1,0,0,0,172,159
84,40,23,6,1,1,0,0,0,174,161
85,40,23,6,1,1,0,0,0,177,164
86,41,23,6,1,1,0,0,0,179,166
87,41,23,6,1,1,0,0,0,181,168
88,41,23,6,1,1,0,0,0,183,170
89,41,23,6,1,1,0,0,0,185,172
90,41,23,6,1,1,0,0,0,187,174
91,41,23,6,1,1,0,0,0,189,176
92,41,23,6,1,1,0,0,0,191,178
93,41,23,6,1,1,0,0,0,193,180
94,41,23,6,1,1,0,0,0,195,182
95,41,23,6,1,1,0,0,0,197,184
96,41,23,6,1,1,0,0,0,199,186
97,41,23,6,1,1,0,0,0,201,188
98,41,24,6,1,1,0,0,0,203,190
99,41,25,6,1,1,0,0,0,205,191
100,41,25,6,1,1,0,0,0,207,192
101,42,26,6,1,1,0,0,0,209,193
102,43,26,6,1,1,0,0,0,211,194
103,44,26,6,1,1,0,0,0,213,195
104,44,26,6,1,1,0,0,0,215,196
105,44,27,6,1,1,0,0,0,217,197
106,45,27,6,1,1,0,0,0,219,200
107,46,27,6,1,1,0,0,0,221,203
108,47,28,6,1,1,0,0,0,223,206
109,47,28,6,1,1,0,0,0,225,209
110,47,29,6,1,1,0,0,0,227,212
111,48,29,6,1,1,0,0,0,229,215
112,49,30,6,1,1,0,0,0,231,218
113,49,31,6,1,1,0,0,0,233,221
114,49,32,6,1,1,0,0,0,235,222
115,50,33,6,1,1,0,0,0,237,223
116,51,33,6,1,1,0,0,0,239,225
117,51,33,6,1,1,0,0,0,241,227
118,52,33,6,1,1,0,0,0,243,229
119,53,33,6,1,1,0,0,0,245,231
120,53,33,6,1,1,0,0,0,247,233
121,53,33,6,1,1,0,0,0,249,235
122,54,33,6,1,1,0,0,0,251,237
123,55,33,6,1,1,0,0,0,253,239
124,55,33,6,1,1,0,0,0,255,241
125,55,33,6,1,1,0,0,0,257,243
126,55,33,6,1,1,0,0,0,259,245
127,55,33,6,1,1,0,0,0,261,247
128,55,33,6,1,1,0,0,0,263,249
129,55,33,6,1,1,0,0,0,265,251
130,55,33,6,1,1,0,0,0,267,253
131,55,33,6,1,1,0,0,0,269,255
132,55,33,6,1,1,0,0,0,271,257
133,55,33,6,1,1,0,0,0,273,259
134,55,33,6,1,1,0,0,0,275,261
135,55,33,6,1,1,0,0,0,277,263
136,55,33,6,1,1,0,0,0,279,265
137,55,33,6,1,1,0,0,0,281,268
138,55,34,6,1,1,0,0,0,284,270
139,55,34,6,1,1,0,0,0,286,272
140,56,35,6,1,1,0,0,0,288,274
141,56,36,6,1,2,0,0,0,290,277
142,56,37,6,1,2,0,0,0,293,280
143,56,37,6,1,2,0,0,0,296,282
144,57,37,6,1,2,0,0,0,299,284
145,57,38,6,1,2,0,0,0,301,286
146,57,38,6,1,2,0,0,0,303,289
147,57,39,6,1,2,0,0,0,305,292
148,57,40,6,1,2,0,0,0,307,295
149,57,40,6,1,2,0,0,0,309,297
150,57,40,6,1,2,0,0,0,311,299
151,57,41,6,1,2,0,0,0,313,301
152,57,41,6,1,2,0,0,0,315,304
153,57,41,6,1,2,0,0,0,317,307
154,57,41,6,1,2,0,0,0,319,310
155,57,41,6,1,2,0,0,0,321,313
156,57,41,6,1,2,0,0,0,323,316
157,57,41,6,1,2,0,0,0,325,319
158,57,41,6,1,2,0,0,0,327,322
159,57,41,6,1,2,0,0,0,329,325
160,57,41,6,1,2,0,0,0,331,328
161,57,41,6,1,2,0,0,0,333,331
162,57,41,6,1,2,0,0,0,335,334
163,57,41,6,1,2,0,0,0,337,337
164,57,41,6,1,2,0,0,0,339,340
165,57,41,6,1,2,0,0,0,341,343
166,57,41,6,1,2,0,0,0,343,346
167,57,41,6,1,2,0,0,0,345,349
168,58,41,6,1,2,0,0,0,347,352
169,59,41,6,1,2,0,0,0,349,355
170,60,41,6,1,2,0,0,0,351,358
171,60,41,6,1,2,0,0,0,353,361
172,61,41,7,1,2,0,0,0,355,364
173,61,41,7,1,2,0,0,0,357,367
174,62,42,7,1,2,0,0,0,359,370
175,63,42,7,1,2,0,0,0,362,373
176,63,42,7,1,2,0,0,0,366,375
177,64,42,7,1,2,0,0,0,369,377
178,64,43,7,1,2,0,0,0,371,379
179,64,43,7,1,2,0,0,0,373,382
180,64,43,7,1,2,0,0,0,375,385
181,65,43,7,1,2,0,0,0,377,388
182,65,43,7,1,2,0,1,0,380,390
183,65,43,7,1,2,0,1,0,382,392
184,66,43,7,1,2,0,1,0,384,394
185,67,43,8,1,2,0,1,0,386,396
186,67,44,8,1,2,0,1,0,389,399
187,67,44,8,1,2,0,1,0,391,401
188,68,44,8,1,2,1,1,0,393,403
189,69,44,8,1,2,1,1,0,396,406
190,69,45,8,1,2,1,1,0,399,409
191,70,45,8,1,2,1,1,0,402,412
192,71,46,8,1,2,1,1,0,405,415
193,72,47,8,1,2,1,1,0,408,418
194,73,48,8,2,2,1,1,0,409,421
195,74,48,8,2,2,1,1,0,410,423
196,75,48,8,2,2,1,1,0,413,425
197,75,48,8,2,2,1,1,0,416,427
198,75,49,8,2,2,1,1,0,419,429
199,75,50,8,2,2,1,1,0,422,432
200,75,51,8,2,2,1,1,0,425,435
201,75,51,8,2,2,1,1,0,428,438
202,75,52,8,2,2,1,1,0,431,441
203,75,53,8,2,2,1,1,0,434,444
204,75,54,8,2,2,1,1,0,437,447
205,75,55,8,2,2,1,1,0,440,448
206,75,56,8,2,2,1,1,0,443,449
207,75,57,8,2,2,1,1,0,446,452
