Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,2,1
2,0,1,0,0,0,0,0,0,4,2
3,1,1,0,0,0,0,0,0,6,3
4,1,2,0,0,0,0,0,0,8,4
5,2,3,1,0,0,0,0,0,10,5
6,3,3,1,0,0,0,0,0,12,7
7,3,4,1,0,0,0,0,0,14,9
8,4,4,1,0,0,0,0,0,16,12
9,4,4,1,0,0,0,0,0,19,14
10,4,4,1,0,0,0,0,0,21,16
11,5,4,1,0,0,0,0,0,23,18
12,5,4,1,0,0,0,0,0,25,20
13,6,4,2,0,0,0,0,0,27,22
14,6,4,2,0,0,0,0,0,29,24
15,7,5,2,0,0,0,0,0,31,26
16,8,6,2,0,0,0,0,0,33,29
17,8,7,2,0,0,0,0,0,35,31
18,8,8,2,0,0,0,0,0,36,32
19,9,8,2,0,0,0,0,0,37,34
20,10,9,3,0,0,0,0,0,40,35
21,11,9,3,0,0,0,0,0,42,36
22,11,10,3,0,0,0,0,0,44,37
23,12,11,3,0,0,0,0,0,46,38
24,12,11,3,0,0,0,0,0,48,40
25,13,12,3,0,0,0,0,0,50,42
26,14,13,3,0,0,0,0,0,52,44
27,15,13,3,0,0,0,0,0,54,46
28,16,14,3,1,0,0,0,0,55,48
29,16,14,3,1,0,0,0,0,56,50
30,17,15,3,1,0,0,0,0,57,52
31,18,16,3,1,0,0,0,0,58,54
32,18,17,3,1,0,0,0,0,60,55
33,19,18,3,1,0,0,0,0,62,56
34,19,18,3,1,0,0,0,0,64,58
35,19,18,3,1,0,0,0,0,67,59
36,19,19,3,1,0,0,0,0,69,60
37,19,19,3,1,0,0,0,0,71,61
38,19,20,3,1,0,0,0,0,73,62
39,19,20,3,1,0,0,0,0,75,63
40,19,21,3,1,0,0,0,0,77,64
41,19,21,3,1,0,0,0,0,79,65
42,19,21,3,1,0,0,0,0,81,66
43,19,22,3,1,0,0,0,0,83,67
44,19,22,3,1,0,0,0,0,85,68
45,19,22,3,1,0,0,0,0,87,69
46,19,23,3,1,0,0,0,0,89,70
47,19,23,3,1,0,0,0,0,91,71
48,19,24,3,1,0,0,0,0,93,72
49,19,25,3,1,0,0,0,0,95,73
50,19,25,3,1,0,0,0,0,97,75
51,19,26,3,1,0,0,0,0,99,77
52,19,27,3,1,0,0,0,0,101,79
53,19,27,3,1,0,0,0,0,103,81
54,19,27,3,1,0,0,0,0,105,83
55,20,28,3,1,0,0,0,0,108,86
56,20,28,3,1,0,0,0,0,111,88
57,21,29,3,1,0,0,0,0,114,90
58,21,29,3,1,0,0,0,0,116,92
59,22,30,4,1,0,0,0,0,118,94
60,23,30,4,1,0,0,0,0,120,95
61,23,31,4,1,0,0,0,0,122,96
62,24,31,4,1,0,0,0,0,124,97
63,24,31,4,1,0,0,0,0,126,98
64,25,32,4,1,0,0,0,0,128,99
65,26,32,4,1,0,0,0,0,130,100
66,26,33,4,1,0,0,0,0,132,101
67,27,34,4,2,0,0,0,0,134,103
68,28,34,4,2,0,0,0,0,136,105
69,28,34,4,2,0,0,0,0,139,107
70,29,35,4,2,0,0,0,0,142,109
71,29,36,4,2,0,0,0,0,144,111
72,29,36,4,2,0,0,0,0,146,112
73,29,37,4,2,0,0,0,0,148,113
74,29,37,4,2,0,0,0,0,150,114
75,29,38,4,2,0,0,0,0,152,115
