Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,0,0
3,0,2,0,0,0,0,0,0,0,0
4,0,3,0,0,0,0,0,0,0,0
5,0,3,0,0,0,0,0,0,0,0
6,0,3,0,0,0,0,0,0,0,0
7,0,3,0,0,0,0,0,0,0,0
8,0,3,0,0,0,0,0,0,0,0
9,0,4,0,0,0,0,0,0,0,0
10,0,4,0,0,0,0,0,0,0,0
11,0,4,0,0,0,0,0,0,0,0
12,0,4,0,0,0,0,0,0,0,0
13,0,5,0,0,0,0,0,0,0,0
14,0,5,0,0,0,0,0,0,0,0
15,0,5,0,0,0,0,0,0,0,0
16,0,6,0,0,0,0,0,0,0,0
17,0,6,0,0,0,0,0,0,0,0
18,0,6,0,0,0,0,0,0,0,0
19,1,6,0,0,0,0,0,0,0,0
20,1,6,0,0,0,0,0,0,0,0
21,1,6,0,0,0,0,0,0,0,0
22,2,6,0,0,0,0,0,0,0,0
23,2,6,0,0,0,0,0,0,0,0
24,3,7,0,0,0,0,0,0,0,0
25,3,7,0,0,0,0,0,0,0,0
26,3,7,0,0,0,0,0,0,0,0
27,3,7,0,0,0,0,0,0,0,0
28,4,8,0,0,0,0,0,0,0,0
29,5,8,0,0,0,0,0,0,0,0
30,5,8,0,0,0,0,0,0,0,0
31,5,8,0,0,0,0,0,0,0,0
32,5,8,0,0,0,0,0,0,0,0
33,6,8,0,0,0,0,0,0,0,0
34,7,8,0,0,0,0,0,0,0,0
35,7,8,0,0,0,0,0,0,0,0
36,8,8,0,0,0,0,0,0,0,0
37,8,8,0,0,0,0,0,0,0,0
38,8,8,0,0,0,0,0,0,0,0
39,9,8,0,0,0,0,0,0,0,0
40,9,8,0,0,0,0,0,0,0,0
41,9,9,0,0,0,0,0,0,0,0
42,10,10,0,0,0,0,0,0,0,0
43,10,10,0,0,0,0,0,0,0,0
44,10,10,0,0,0,0,0,0,0,0
45,10,10,0,0,0,0,0,0,0,0
46,10,10,0,0,0,0,0,0,0,0
47,10,10,0,0,0,0,0,0,0,0
48,10,10,0,0,0,0,0,0,0,0
49,10,10,0,0,0,0,0,0,0,0
50,10,11,0,0,0,0,0,0,0,0
51,10,11,0,0,0,0,0,0,0,0
52,10,11,0,0,0,0,0,0,0,0
53,10,11,0,0,0,0,0,0,0,0
54,10,11,0,0,0,0,0,0,0,0
55,10,12,0,0,0,0,0,0,0,0
56,10,12,0,0,0,0,0,0,0,0
57,10,12,0,0,0,0,0,0,0,0
58,10,12,0,0,0,0,0,0,0,0
59,10,12,0,0,0,0,0,0,0,0
60,10,12,0,0,0,0,0,0,0,0
61,10,12,0,0,0,0,0,0,0,0
62,10,12,0,0,0,0,0,0,0,0
63,10,12,0,0,0,0,0,0,0,0
64,10,12,0,0,0,0,0,0,0,0
65,10,13,0,0,0,0,0,0,0,0
66,10,13,0,0,0,0,0,0,0,0
67,10,13,0,0,0,0,0,0,0,0
68,10,13,0,0,0,0,0,0,0,0
69,11,14,0,0,0,0,0,0,0,0
70,11,14,0,0,0,0,0,0,0,0
71,11,15,0,0,0,0,0,0,0,0
72,11,15,0,0,0,0,0,0,0,0
73,11,16,0,0,0,0,0,0,0,0
74,11,16,0,0,0,0,0,0,0,0
75,11,16,0,0,0,0,0,0,0,0
76,11,16,0,0,0,0,0,0,0,0
77,11,16,0,0,0,0,0,0,0,0
78,11,17,0,0,0,0,0,0,0,0
79,11,17,0,0,0,0,0,0,0,0
80,11,17,0,0,0,0,0,0,0,0
81,12,17,0,0,0,0,0,0,0,0
82,13,17,0,0,0,0,0,0,0,0
83,13,18,0,0,0,0,0,0,0,0
84,14,18,0,0,0,0,0,0,0,0
85,14,19,0,0,0,0,0,0,0,0
86,14,19,0,0,0,0,0,0,0,0
87,14,19,0,0,0,0,0,0,0,0
88,14,19,0,0,0,0,0,0,0,0
89,14,20,0,0,0,0,0,0,0,0
90,14,20,0,0,0,0,0,0,0,0
91,14,21,0,0,0,0,0,0,0,0
92,14,22,0,0,0,0,0,0,0,0
93,15,22,0,0,0,0,0,0,0,0
94,16,22,0,0,0,0,0,0,0,0
95,16,23,0,0,0,0,0,0,0,0
96,16,23,0,0,0,0,0,0,0,0
97,16,23,0,0,0,0,0,0,0,0
98,16,23,0,0,0,0,0,0,0,0
99,16,23,0,0,0,0,0,0,0,0
100,16,24,0,0,0,0,0,0,0,0
101,16,24,0,0,0,0,0,0,0,0
102,16,24,0,0,0,0,0,0,0,0
103,16,24,0,0,0,0,0,0,0,0
104,16,24,0,0,0,0,0,0,0,0
105,16,25,0,0,0,0,0,0,0,0
106,16,25,0,0,0,0,0,0,0,0
107,17,25,0,0,0,0,0,0,0,0
108,17,25,0,0,0,0,0,0,0,0
109,18,25,0,0,0,0,0,0,0,0
110,19,25,0,0,0,0,0,0,0,0
111,19,25,0,0,0,0,0,0,0,0
112,20,25,0,0,0,0,0,0,0,0
113,20,25,0,0,0,0,0,0,0,0
114,20,25,0,0,0,0,0,0,0,0
115,20,25,0,0,0,0,0,0,0,0
116,20,25,0,0,0,0,0,0,0,0
117,20,25,0,0,0,0,0,0,0,0
118,21,26,0,0,0,0,0,0,0,0
119,21,26,0,0,0,0,0,0,0,0
120,21,26,0,0,0,0,0,0,0,0
121,21,27,0,0,0,0,0,0,0,0
122,21,27,0,0,0,0,0,0,0,0
123,21,28,0,0,0,0,0,0,0,0
124,21,28,0,0,0,0,0,0,0,0
125,21,28,0,0,0,0,0,0,0,0
126,21,29,0,0,0,0,0,0,0,0
127,21,29,0,0,0,0,0,0,0,0
128,21,29,0,0,0,0,0,0,0,0
129,22,29,0,0,0,0,0,0,0,0
130,23,29,0,0,0,0,0,0,0,0
131,24,30,0,0,0,0,0,0,0,0
132,24,30,0,0,0,0,0,0,0,0
133,24,30,0,0,0,0,0,0,0,0
134,24,31,0,0,0,0,0,0,0,0
