Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0
9,1,1,0,0,0,0,0,0,0,0
10,1,2,0,0,0,0,0,0,0,0
11,1,2,0,0,0,0,0,0,0,1
12,1,2,0,0,0,0,0,0,1,1
13,1,2,0,0,0,0,0,0,1,1
14,1,2,0,0,0,0,0,0,1,1
15,1,2,0,0,0,0,0,0,1,1
16,1,2,0,0,0,0,0,0,1,1
17,1,2,0,0,0,0,0,0,1,1
18,1,2,0,0,0,0,0,0,1,1
19,1,2,0,0,0,0,0,0,1,1
20,1,2,0,0,0,0,0,0,1,1
21,1,2,0,0,0,0,0,0,1,1
22,1,2,0,0,0,0,0,0,1,1
23,1,2,0,0,0,0,0,0,1,1
24,1,2,0,0,0,0,0,0,1,1
25,1,2,0,0,0,0,0,0,1,1
26,1,2,0,0,0,0,0,0,1,1
27,1,3,0,0,0,0,0,0,1,1
28,1,4,0,0,0,0,0,0,1,1
29,1,5,0,0,0,0,0,0,1,1
30,1,5,0,0,0,0,0,0,1,1
31,2,6,1,0,0,0,0,0,1,1
32,3,6,1,0,0,0,0,0,1,1
33,3,6,1,0,0,0,0,0,1,1
34,3,6,1,0,0,0,0,0,1,1
35,3,6,1,0,0,0,0,0,1,1
36,3,6,1,0,0,0,0,0,1,1
37,3,6,1,0,0,0,0,0,1,1
38,3,6,1,0,0,0,0,0,1,1
39,3,6,1,0,0,0,0,0,1,1
40,3,7,1,0,0,0,0,0,1,1
41,3,7,1,0,0,0,0,0,1,1
42,3,8,1,0,0,0,0,0,1,1
43,3,9,1,0,0,0,0,0,1,1
44,3,9,1,0,0,0,0,0,1,1
45,3,9,1,0,0,0,0,0,1,1
46,3,9,1,0,0,0,0,0,1,1
47,3,9,1,0,0,0,0,0,1,1
