Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,2,1
2,0,1,0,0,0,0,0,0,4,2
3,1,2,0,0,0,0,0,0,6,3
4,2,3,0,0,0,0,0,0,8,4
5,2,3,0,0,0,0,0,0,11,6
6,3,3,0,0,0,0,0,0,14,8
7,3,4,0,0,0,0,0,0,17,11
8,3,4,0,0,0,0,0,0,19,12
9,3,5,0,0,0,0,0,0,21,13
10,3,6,0,0,0,0,0,0,23,14
11,3,7,0,1,0,0,0,0,25,16
12,3,7,0,1,0,0,0,0,27,18
13,4,8,0,1,0,0,0,0,29,20
14,5,8,0,1,0,0,0,0,32,23
15,6,8,0,1,0,0,0,0,34,25
16,7,9,0,2,0,0,0,0,35,27
17,7,9,0,2,0,0,0,0,36,29
18,8,10,0,2,0,0,0,0,37,31
19,9,10,0,2,0,0,0,0,38,33
20,10,11,0,2,0,0,0,0,40,35
21,10,11,0,2,0,0,0,0,42,38
22,11,11,0,2,0,0,0,0,45,40
23,12,12,0,2,0,0,0,0,47,42
24,12,12,0,2,0,0,0,0,49,44
25,12,13,0,3,0,0,0,0,51,46
26,13,13,0,3,0,0,0,0,53,48
27,14,14,0,3,0,0,0,0,55,50
28,15,14,1,3,0,0,0,0,57,52
29,16,15,1,3,0,0,0,0,59,54
30,16,16,1,3,0,0,0,0,61,57
31,17,16,1,3,0,0,0,0,63,59
32,18,16,1,3,0,0,0,0,65,61
33,19,16,1,3,0,0,0,0,67,63
34,20,16,1,3,0,0,0,0,69,65
35,20,16,1,3,0,0,0,0,72,68
36,21,16,1,3,0,0,0,0,74,70
37,21,16,1,3,0,0,0,0,75,72
38,22,16,1,3,0,0,0,0,76,74
39,23,16,1,3,0,0,0,0,77,76
40,23,16,1,3,0,0,0,0,78,78
41,24,16,1,3,0,0,0,0,79,80
42,24,16,1,3,0,0,0,0,80,82
43,25,16,1,3,0,0,0,0,81,84
44,25,16,1,3,0,0,0,0,83,86
45,25,16,1,3,0,0,0,0,85,88
46,26,16,1,3,0,0,0,0,87,90
47,26,16,1,3,0,0,0,0,88,92
48,26,16,1,3,0,0,0,0,89,94
49,27,16,1,3,0,0,0,0,90,96
50,27,16,1,3,0,0,0,0,92,98
51,27,16,1,3,0,0,0,0,94,100
52,28,16,1,3,0,0,0,0,96,102
53,28,17,1,3,0,0,0,0,97,104
54,28,17,1,3,0,0,0,0,98,105
55,29,18,1,3,0,0,0,0,99,106
56,29,18,1,3,0,0,0,0,101,108
57,29,19,1,3,0,0,0,0,103,110
58,30,19,1,3,0,0,0,0,105,112
59,30,20,1,3,0,0,0,0,106,114
60,30,21,1,3,0,0,0,0,107,116
61,31,21,1,3,0,0,0,0,108,118
62,31,21,1,3,0,0,0,0,110,120
63,31,22,1,3,0,0,0,0,112,122
64,32,23,1,3,0,0,0,0,114,124
65,32,23,1,3,0,0,0,0,115,126
66,32,24,1,3,0,0,0,0,116,128
67,33,24,1,3,0,0,0,0,117,130
68,33,25,1,3,0,0,0,0,119,132
69,33,25,1,3,0,0,0,0,121,133
70,34,26,1,3,0,0,0,0,123,134
71,34,26,1,3,0,0,0,0,124,136
72,34,26,1,3,0,0,0,0,125,138
73,35,26,1,3,0,0,0,0,126,140
74,35,26,1,3,0,0,0,0,128,142
75,35,26,1,3,0,0,0,0,130,144
