Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,2,1
2,0,1,0,0,0,0,0,0,4,2
3,1,2,0,0,0,0,0,0,6,3
4,2,3,0,0,0,0,0,0,8,4
5,2,3,0,0,0,0,0,0,11,6
6,3,4,0,0,0,0,0,0,14,8
7,4,4,0,0,0,0,0,0,16,11
8,4,4,0,0,0,0,0,0,19,13
9,5,4,0,0,0,0,0,0,21,15
10,5,4,0,0,0,0,0,0,23,17
11,6,4,1,0,0,0,0,0,25,19
12,7,4,1,0,0,0,0,0,27,21
13,8,4,1,0,0,0,0,0,29,24
14,8,4,1,0,0,0,0,0,31,26
15,8,4,1,0,0,0,0,0,32,28
16,9,4,1,0,0,0,0,0,33,30
17,10,4,2,0,0,0,0,0,35,32
18,11,5,2,0,0,0,0,0,37,34
19,11,6,2,0,0,0,0,0,39,37
20,12,7,2,0,0,0,0,0,42,39
21,12,8,2,0,0,0,0,0,44,40
22,12,8,2,0,0,0,0,0,46,41
23,13,9,2,0,0,0,0,0,48,42
24,13,10,2,0,0,0,0,0,50,43
25,14,11,3,0,0,0,0,0,52,45
26,15,11,3,0,0,0,0,0,54,47
27,16,12,3,0,0,0,0,0,56,49
28,17,13,3,0,0,0,0,0,57,51
29,17,13,3,0,0,0,0,0,58,53
30,18,14,3,0,0,0,0,0,59,55
31,18,14,3,0,0,0,0,0,62,58
32,19,14,3,0,0,0,0,0,64,60
33,19,15,3,0,0,0,0,0,66,62
34,19,15,3,0,0,0,0,0,68,64
35,19,16,3,0,0,0,0,0,70,66
36,19,17,3,0,0,0,0,0,72,68
37,19,18,3,1,0,0,0,0,74,70
38,19,18,3,1,0,0,0,0,76,72
39,20,18,3,1,0,0,0,0,78,74
40,21,18,3,1,0,0,0,0,80,76
41,22,19,3,1,0,0,0,0,82,78
42,23,20,3,1,0,0,0,0,83,80
43,23,21,3,1,0,0,0,0,84,82
44,24,21,3,1,0,0,0,0,85,84
45,24,22,3,1,0,0,0,0,87,87
46,25,22,3,1,0,0,0,0,88,89
47,26,22,3,1,0,0,0,0,89,91
48,26,23,3,1,0,0,0,0,91,93
49,27,23,3,1,0,0,0,0,93,95
50,28,24,3,1,0,0,0,0,95,97
51,28,25,3,1,0,0,0,0,97,99
52,28,25,3,1,0,0,0,0,99,101
53,29,26,3,1,0,0,0,0,101,103
54,30,26,3,1,0,1,0,0,103,105
55,31,26,3,1,0,1,0,0,105,108
56,32,26,3,1,0,1,0,0,107,111
57,32,27,3,1,0,1,0,0,109,114
58,33,27,4,1,0,1,0,0,111,116
59,33,28,4,1,0,1,0,0,113,118
60,34,29,4,1,0,1,0,0,115,120
61,34,29,4,1,0,1,0,0,118,122
62,34,30,4,1,0,1,0,0,121,124
63,35,30,5,1,0,1,0,0,124,126
64,35,30,5,1,0,1,0,0,126,128
65,36,30,5,1,0,1,0,0,128,130
66,37,30,5,1,0,1,0,0,130,132
67,38,30,5,1,0,1,0,0,132,134
68,38,30,5,1,0,1,0,0,134,136
69,38,30,5,1,0,1,0,0,136,138
70,39,30,5,1,0,1,0,0,138,140
71,40,30,5,1,0,1,0,0,140,142
72,40,30,5,1,0,1,0,0,142,144
73,41,30,5,1,0,1,0,0,144,146
74,42,30,5,1,0,1,0,0,147,148
75,42,30,5,1,0,1,0,0,149,150
76,43,30,5,1,0,1,0,0,151,152
77,44,30,5,1,0,1,0,0,153,154
78,45,30,5,1,0,1,0,0,154,156
79,46,30,5,1,0,1,0,0,155,158
80,47,30,5,1,0,1,0,0,157,160
