Timestep,Steps - BLUE,Steps - ORANGE,Pressure Plates Activated - BLUE,Pressure Plates Activated - ORANGE,Blocks Placed - BLUE,Blocks Placed - ORANGE,Blocks Removed - BLUE,Blocks Removed - ORANGE,Messages Sent - BLUE,Messages Sent - ORANGE
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,2,1
2,0,1,0,0,0,0,0,0,4,2
3,1,2,0,0,0,0,0,0,6,3
4,2,2,0,0,0,0,0,0,8,6
5,2,2,0,0,0,0,0,0,12,8
6,3,3,0,0,0,0,0,0,15,10
7,3,3,0,0,0,0,0,0,17,13
8,4,3,1,0,0,0,0,0,20,15
9,4,4,1,0,0,0,0,0,22,17
10,5,4,1,0,0,0,0,0,24,19
11,5,4,1,0,0,0,0,0,26,22
12,6,4,1,0,0,0,0,0,29,24
13,6,4,1,0,0,0,0,0,31,26
14,6,4,1,0,0,0,0,0,33,28
15,7,4,1,0,0,0,0,0,35,30
16,7,4,1,0,0,0,0,0,37,32
17,8,4,2,0,0,0,0,0,39,34
18,9,5,2,0,0,0,0,0,41,36
19,10,6,2,0,0,0,0,0,43,39
20,10,7,2,0,0,0,0,0,45,41
21,10,8,2,0,0,0,0,0,46,42
22,11,8,2,0,0,0,0,0,47,43
23,12,9,3,0,0,0,0,0,49,44
24,12,10,3,0,0,0,0,0,51,45
25,12,11,3,0,0,0,0,0,53,47
26,13,11,3,0,0,0,0,0,55,49
27,14,12,3,0,0,0,0,0,57,51
28,15,13,3,0,0,0,0,0,58,53
29,15,13,3,0,0,0,0,0,59,55
30,16,14,3,0,0,0,0,0,60,57
31,16,14,3,0,0,0,0,0,63,60
32,17,14,3,0,0,0,0,0,65,62
33,17,15,3,0,0,0,0,0,67,64
34,17,15,3,0,0,0,0,0,69,66
35,17,16,3,0,0,0,0,0,71,68
36,17,17,3,0,0,0,0,0,73,70
37,17,18,3,1,0,0,0,0,75,72
38,17,18,3,1,0,0,0,0,77,74
39,18,18,3,1,0,0,0,0,79,76
40,19,19,3,1,0,0,0,0,81,78
41,20,20,3,1,0,0,0,0,83,80
42,21,21,3,1,0,0,0,0,84,82
43,21,21,3,1,0,0,0,0,85,84
44,22,22,3,1,0,0,0,0,86,86
45,23,22,3,1,0,0,0,0,87,88
46,24,22,3,1,0,0,0,0,89,90
47,24,22,3,1,0,0,0,0,91,92
48,25,22,3,1,0,0,0,0,93,94
49,26,22,3,1,0,0,0,0,95,96
50,26,22,3,1,0,0,0,0,97,98
51,26,22,3,1,0,0,0,0,99,100
52,27,22,3,1,0,0,0,0,101,102
53,28,22,3,1,0,0,0,0,103,104
54,29,22,4,1,0,0,0,0,105,106
55,29,22,4,1,0,0,0,0,108,109
56,29,22,4,1,0,0,0,0,110,111
57,30,23,4,1,0,0,0,0,112,113
58,30,23,4,1,0,0,0,0,114,115
59,31,23,4,1,0,0,0,0,116,117
60,32,23,4,1,0,0,0,0,118,119
61,32,24,4,1,0,0,0,0,119,121
62,33,25,4,1,0,0,0,0,120,123
63,33,25,4,1,0,0,0,0,121,125
64,34,26,4,1,0,0,0,0,122,127
65,35,26,4,1,0,1,0,0,123,129
66,35,26,4,1,0,1,0,0,124,132
67,35,26,4,1,0,1,0,0,125,135
68,36,27,4,1,0,1,0,0,126,138
69,37,27,4,1,0,1,0,0,128,140
70,37,28,4,1,0,1,0,0,130,142
71,38,29,4,1,0,1,0,0,132,144
72,39,29,4,1,0,1,0,0,134,146
73,40,30,4,1,0,1,0,0,136,148
74,41,30,4,1,0,1,0,0,137,150
75,42,30,4,1,0,1,0,0,138,152
76,43,30,4,1,0,1,0,0,140,154
